corp_code,stock_code,corp_name,market,sector,fiscal_year,n_annual_report_filings,has_annual_report_in_dart_universe
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2021,1.0,True
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2022,1.0,True
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2023,1.0,True
00129271,009470,삼화전기,KOSPI,전자부품 제조업,2024,1.0,True
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2018,3.0,True
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2019,1.0,True
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2020,2.0,True
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2021,1.0,True
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2022,1.0,True
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2023,2.0,True
00155124,010770,평화홀딩스,KOSPI,자동차 신품 부품 제조업,2024,1.0,True
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2018,1.0,True
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2019,1.0,True
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2020,1.0,True
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2021,1.0,True
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2022,1.0,True
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2023,1.0,True
00146296,007110,일신석재,KOSPI,"건축자재, 철물 및 난방장치 도매업",2024,1.0,True
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2018,1.0,True
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2019,2.0,True
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2020,1.0,True
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2021,1.0,True
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2022,1.0,True
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2023,2.0,True
00115676,016380,KG스틸,KOSPI,1차 철강 제조업,2024,1.0,True
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2018,1.0,True
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2019,1.0,True
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2020,1.0,True
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2021,1.0,True
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2022,1.0,True
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2023,1.0,True
00115977,010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2024,1.0,True
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2018,1.0,True
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2019,1.0,True
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2020,1.0,True
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2021,1.0,True
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2022,1.0,True
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2023,1.0,True
00136457,002360,SH에너지화학,KOSPI,기초 화학물질 제조업,2024,1.0,True
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2018,6.0,True
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2019,1.0,True
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2020,1.0,True
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2021,1.0,True
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2022,1.0,True
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2023,1.0,True
00113544,003830,대한화섬,KOSPI,화학섬유 제조업,2024,3.0,True
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2018,1.0,True
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2019,1.0,True
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2020,2.0,True
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2021,1.0,True
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2022,1.0,True
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2023,1.0,True
00152686,007810,코리아써키트,KOSPI,전자부품 제조업,2024,1.0,True
00136378,004170,신세계,KOSPI,종합 소매업,2018,1.0,True
00136378,004170,신세계,KOSPI,종합 소매업,2019,1.0,True
00136378,004170,신세계,KOSPI,종합 소매업,2020,1.0,True
00136378,004170,신세계,KOSPI,종합 소매업,2021,1.0,True
00136378,004170,신세계,KOSPI,종합 소매업,2022,1.0,True
00136378,004170,신세계,KOSPI,종합 소매업,2023,1.0,True
00136378,004170,신세계,KOSPI,종합 소매업,2024,1.0,True
00128032,000520,삼일제약,KOSPI,의약품 제조업,2018,2.0,True
00128032,000520,삼일제약,KOSPI,의약품 제조업,2019,1.0,True
00128032,000520,삼일제약,KOSPI,의약품 제조업,2020,1.0,True
00128032,000520,삼일제약,KOSPI,의약품 제조업,2021,1.0,True
00128032,000520,삼일제약,KOSPI,의약품 제조업,2022,1.0,True
00128032,000520,삼일제약,KOSPI,의약품 제조업,2023,1.0,True
00128032,000520,삼일제약,KOSPI,의약품 제조업,2024,3.0,True
00122825,006490,인스코비,KOSPI,전기 통신업,2018,1.0,True
00122825,006490,인스코비,KOSPI,전기 통신업,2019,1.0,True
00122825,006490,인스코비,KOSPI,전기 통신업,2020,1.0,True
00122825,006490,인스코비,KOSPI,전기 통신업,2021,2.0,True
00122825,006490,인스코비,KOSPI,전기 통신업,2022,1.0,True
00122825,006490,인스코비,KOSPI,전기 통신업,2023,1.0,True
00122825,006490,인스코비,KOSPI,전기 통신업,2024,1.0,True
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2018,1.0,True
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2019,1.0,True
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2020,1.0,True
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2021,1.0,True
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2022,1.0,True
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2023,1.0,True
00146214,003120,일성아이에스,KOSPI,의약품 제조업,2024,4.0,True
00164478,000720,현대건설,KOSPI,토목 건설업,2018,1.0,True
00164478,000720,현대건설,KOSPI,토목 건설업,2019,1.0,True
00164478,000720,현대건설,KOSPI,토목 건설업,2020,1.0,True
00164478,000720,현대건설,KOSPI,토목 건설업,2021,2.0,True
00164478,000720,현대건설,KOSPI,토목 건설업,2022,1.0,True
00164478,000720,현대건설,KOSPI,토목 건설업,2023,3.0,True
00164478,000720,현대건설,KOSPI,토목 건설업,2024,2.0,True
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2018,2.0,True
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2019,1.0,True
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2020,1.0,True
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2021,2.0,True
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2022,1.0,True
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2023,1.0,True
00117300,002710,TCC스틸,KOSPI,1차 철강 제조업,2024,1.0,True
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2018,2.0,True
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2019,1.0,True
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2020,1.0,True
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2021,1.0,True
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2022,1.0,True
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2023,2.0,True
00101044,003060,에이프로젠바이오로직스,KOSPI,의약품 제조업,2024,1.0,True
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2018,1.0,True
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2019,1.0,True
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2020,1.0,True
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2021,1.0,True
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2022,1.0,True
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2023,1.0,True
00138516,008700,아남전자,KOSPI,영상 및 음향기기 제조업,2024,2.0,True
00120030,006360,GS건설,KOSPI,건물 건설업,2018,1.0,True
00120030,006360,GS건설,KOSPI,건물 건설업,2019,1.0,True
00120030,006360,GS건설,KOSPI,건물 건설업,2020,1.0,True
00120030,006360,GS건설,KOSPI,건물 건설업,2021,1.0,True
00120030,006360,GS건설,KOSPI,건물 건설업,2022,1.0,True
00120030,006360,GS건설,KOSPI,건물 건설업,2023,3.0,True
00120030,006360,GS건설,KOSPI,건물 건설업,2024,3.0,True
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2018,1.0,True
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2019,1.0,True
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2020,1.0,True
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2021,3.0,True
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2022,1.0,True
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2023,1.0,True
00126779,006110,삼아알미늄,KOSPI,1차 비철금속 제조업,2024,1.0,True
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2018,1.0,True
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2019,1.0,True
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2020,1.0,True
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2021,1.0,True
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2022,2.0,True
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2023,1.0,True
00126362,006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,2024,1.0,True
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2018,1.0,True
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2019,1.0,True
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2020,1.0,True
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2021,1.0,True
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2022,1.0,True
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2023,2.0,True
00126371,009150,삼성전기,KOSPI,전자부품 제조업,2024,1.0,True
00115612,005960,동부건설,KOSPI,토목 건설업,2018,1.0,True
00115612,005960,동부건설,KOSPI,토목 건설업,2019,1.0,True
00115612,005960,동부건설,KOSPI,토목 건설업,2020,4.0,True
00115612,005960,동부건설,KOSPI,토목 건설업,2021,2.0,True
00115612,005960,동부건설,KOSPI,토목 건설업,2022,1.0,True
00115612,005960,동부건설,KOSPI,토목 건설업,2023,2.0,True
00115612,005960,동부건설,KOSPI,토목 건설업,2024,3.0,True
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2018,1.0,True
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2019,1.0,True
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2020,2.0,True
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2021,1.0,True
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2022,1.0,True
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2023,2.0,True
00103042,009070,케이씨티시,KOSPI,도로 화물 운송업,2024,1.0,True
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2018,1.0,True
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2019,2.0,True
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2020,1.0,True
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2021,1.0,True
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2022,2.0,True
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2023,2.0,True
00152880,003070,코오롱글로벌,KOSPI,토목 건설업,2024,3.0,True
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2018,1.0,True
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2019,1.0,True
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2020,1.0,True
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2021,2.0,True
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2022,1.0,True
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2023,1.0,True
00124726,005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,2024,1.0,True
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2018,1.0,True
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2019,2.0,True
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2020,1.0,True
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2021,1.0,True
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2022,1.0,True
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2023,3.0,True
00148984,000480,시알홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",2024,1.0,True
00164706,004310,현대약품,KOSPI,의약품 제조업,2018,1.0,True
00164706,004310,현대약품,KOSPI,의약품 제조업,2019,1.0,True
00164706,004310,현대약품,KOSPI,의약품 제조업,2020,3.0,True
00164706,004310,현대약품,KOSPI,의약품 제조업,2021,1.0,True
00164706,004310,현대약품,KOSPI,의약품 제조업,2022,1.0,True
00164706,004310,현대약품,KOSPI,의약품 제조업,2023,1.0,True
00164706,004310,현대약품,KOSPI,의약품 제조업,2024,1.0,True
00107598,003920,남양유업,KOSPI,동·식물성 유지 및 낙농제품 제조업,2018,1.0,True
00107598,003920,남양유업,KOSPI,동·식물성 유지 및 낙농제품 제조업,2019,1.0,True
00107598,003920,남양유업,KOSPI,동·식물성 유지 및 낙농제품 제조업,2020,1.0,True
00107598,003920,남양유업,KOSPI,동·식물성 유지 및 낙농제품 제조업,2021,2.0,True
00107598,003920,남양유업,KOSPI,동·식물성 유지 및 낙농제품 제조업,2022,1.0,True
00107598,003920,남양유업,KOSPI,동·식물성 유지 및 낙농제품 제조업,2023,1.0,True
00107598,003920,남양유업,KOSPI,동·식물성 유지 및 낙농제품 제조업,2024,2.0,True
00107224,008350,남선알미늄,KOSPI,1차 비철금속 제조업,2018,1.0,True
00107224,008350,남선알미늄,KOSPI,1차 비철금속 제조업,2019,1.0,True
00107224,008350,남선알미늄,KOSPI,1차 비철금속 제조업,2020,1.0,True
00107224,008350,남선알미늄,KOSPI,1차 비철금속 제조업,2021,1.0,True
00107224,008350,남선알미늄,KOSPI,1차 비철금속 제조업,2022,1.0,True
00107224,008350,남선알미늄,KOSPI,1차 비철금속 제조업,2023,2.0,True
00107224,008350,남선알미늄,KOSPI,1차 비철금속 제조업,2024,1.0,True
00160621,003350,한국화장품제조,KOSPI,기타 화학제품 제조업,2018,1.0,True
00160621,003350,한국화장품제조,KOSPI,기타 화학제품 제조업,2019,1.0,True
00160621,003350,한국화장품제조,KOSPI,기타 화학제품 제조업,2020,1.0,True
00160621,003350,한국화장품제조,KOSPI,기타 화학제품 제조업,2021,2.0,True
00160621,003350,한국화장품제조,KOSPI,기타 화학제품 제조업,2022,1.0,True
00160621,003350,한국화장품제조,KOSPI,기타 화학제품 제조업,2023,1.0,True
00160621,003350,한국화장품제조,KOSPI,기타 화학제품 제조업,2024,2.0,True
00164812,011760,현대코퍼레이션,KOSPI,상품 종합 도매업,2018,1.0,True
00164812,011760,현대코퍼레이션,KOSPI,상품 종합 도매업,2019,1.0,True
00164812,011760,현대코퍼레이션,KOSPI,상품 종합 도매업,2020,1.0,True
00164812,011760,현대코퍼레이션,KOSPI,상품 종합 도매업,2021,1.0,True
00164812,011760,현대코퍼레이션,KOSPI,상품 종합 도매업,2022,1.0,True
00164812,011760,현대코퍼레이션,KOSPI,상품 종합 도매업,2023,1.0,True
00164812,011760,현대코퍼레이션,KOSPI,상품 종합 도매업,2024,2.0,True
00131780,001740,SK네트웍스,KOSPI,기타 전문 도매업,2018,1.0,True
00131780,001740,SK네트웍스,KOSPI,기타 전문 도매업,2019,1.0,True
00131780,001740,SK네트웍스,KOSPI,기타 전문 도매업,2020,2.0,True
00131780,001740,SK네트웍스,KOSPI,기타 전문 도매업,2021,2.0,True
00131780,001740,SK네트웍스,KOSPI,기타 전문 도매업,2022,3.0,True
00131780,001740,SK네트웍스,KOSPI,기타 전문 도매업,2023,1.0,True
00131780,001740,SK네트웍스,KOSPI,기타 전문 도매업,2024,1.0,True
00101433,002100,경농,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2018,2.0,True
00101433,002100,경농,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2019,1.0,True
00101433,002100,경농,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2020,1.0,True
00101433,002100,경농,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2021,1.0,True
00101433,002100,경농,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2022,1.0,True
00101433,002100,경농,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2023,1.0,True
00101433,002100,경농,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2024,1.0,True
