rcept_no,corp_cls,corp_code,corp_name,drctr_co,otcmp_drctr_co,apnt,rlsofc,mdstrm_resig,stlm_dt,fiscal_year,endpoint_label
20240315000580,Y,00173944,우진,6,1,1,-,1,2023-12-31,2023,outside_director
20250313001154,Y,00173944,우진,7,2,2,-,1,2024-12-31,2024,outside_director
20210319001404,Y,00121543,무학,7,3,-,-,-,2020-12-31,2020,outside_director
20220318000779,Y,00121543,무학,7,3,-,-,-,2021-12-31,2021,outside_director
20230320000776,Y,00121543,무학,7,3,2,-,-,2022-12-31,2022,outside_director
20240319000693,Y,00121543,무학,7,3,-,-,-,2023-12-31,2023,outside_director
20250324000610,Y,00121543,무학,7,3,-,-,-,2024-12-31,2024,outside_director
20210318000279,Y,00145598,이연제약,5,3,2,-,-,2020-12-31,2020,outside_director
20220322000922,Y,00145598,이연제약,5,3,1,-,-,2021-12-31,2021,outside_director
20230323001335,Y,00145598,이연제약,5,3,-,-,-,2022-12-31,2022,outside_director
20240321001807,Y,00145598,이연제약,5,3,2,-,-,2023-12-31,2023,outside_director
20250801000808,Y,00145598,이연제약,5,3,1,-,-,2024-12-31,2024,outside_director
20210318001289,Y,00823429,한국화장품,4,1,-,-,-,2020-12-31,2020,outside_director
20220812001253,Y,00823429,한국화장품,4,1,-,-,-,2021-12-31,2021,outside_director
20230316001123,Y,00823429,한국화장품,3,1,1,-,-,2022-12-31,2022,outside_director
20240320001545,Y,00823429,한국화장품,3,1,1,-,-,2023-12-31,2023,outside_director
20250320001323,Y,00823429,한국화장품,3,1,1,-,-,2024-12-31,2024,outside_director
20210318001217,Y,00815369,에스제이엠,3,1,-,-,-,2020-12-31,2020,outside_director
20221223000261,Y,00815369,에스제이엠,3,1,-,-,-,2021-12-31,2021,outside_director
20230322000618,Y,00815369,에스제이엠,3,1,1,-,-,2022-12-31,2022,outside_director
20240321001306,Y,00815369,에스제이엠,3,1,-,-,-,2023-12-31,2023,outside_director
20250320000753,Y,00815369,에스제이엠,3,1,1,-,-,2024-12-31,2024,outside_director
20210316001196,Y,00274933,신세계푸드,6,3,2,-,-,2020-12-31,2020,outside_director
20220321000592,Y,00274933,신세계푸드,6,3,-,-,-,2021-12-31,2021,outside_director
20230320000295,Y,00274933,신세계푸드,6,3,-,-,-,2022-12-31,2022,outside_director
20240318000520,Y,00274933,신세계푸드,6,3,-,-,-,2023-12-31,2023,outside_director
20250317000635,Y,00274933,신세계푸드,6,3,2,-,-,2024-12-31,2024,outside_director
20210318001184,Y,00796994,조선선재,5,3,4,-,1,2020-12-31,2020,outside_director
20220325000373,Y,00796994,조선선재,5,3,-,-,-,2021-12-31,2021,outside_director
20230331002546,Y,00796994,조선선재,5,3,-,-,-,2022-12-31,2022,outside_director
20240321001421,Y,00796994,조선선재,4,3,-,-,1,2023-12-31,2023,outside_director
20250715000164,Y,00796994,조선선재,4,3,-,-,-,2024-12-31,2024,outside_director
20210319000459,Y,00795135,코오롱인더,7,4,2,-,-,2020-12-31,2020,outside_director
20220321001478,Y,00795135,코오롱인더,7,4,1,-,-,2021-12-31,2021,outside_director
20230320001068,Y,00795135,코오롱인더,7,4,2,-,-,2022-12-31,2022,outside_director
20240320001923,Y,00795135,코오롱인더,7,4,1,-,-,2023-12-31,2023,outside_director
20250319000318,Y,00795135,코오롱인더,8,5,2,-,-,2024-12-31,2024,outside_director
20210319000997,Y,00797364,KC코트렐,3,1,-,-,-,2020-12-31,2020,outside_director
20220318000863,Y,00797364,KC코트렐,4,1,-,-,-,2021-12-31,2021,outside_director
20230321001429,Y,00797364,KC코트렐,4,1,-,-,-,2022-12-31,2022,outside_director
20240319000590,Y,00797364,KC코트렐,3,1,-,-,-,2023-12-31,2023,outside_director
20260423000742,Y,00797364,KC코트렐,3,1,-,-,-,2024-12-31,2024,outside_director
20210322001012,Y,00159698,지역난방공사,11,6,3,-,1,2020-12-31,2020,outside_director
20220322000684,Y,00159698,지역난방공사,11,6,6,-,2,2021-12-31,2021,outside_director
20230322000036,Y,00159698,지역난방공사,11,6,-,-,-,2022-12-31,2022,outside_director
20240321001996,Y,00159698,지역난방공사,11,6,1,-,1,2023-12-31,2023,outside_director
20250327000192,Y,00159698,지역난방공사,11,6,2,-,1,2024-12-31,2024,outside_director
20210322000539,Y,00141477,영흥,6,3,-,-,-,2020-12-31,2020,outside_director
20220321000602,Y,00141477,영흥,6,3,-,-,-,2021-12-31,2021,outside_director
20230323001061,Y,00141477,영흥,7,3,-,-,-,2022-12-31,2022,outside_director
20240321000794,Y,00141477,영흥,7,4,4,-,-,2023-12-31,2023,outside_director
20250328001676,Y,00141477,영흥,5,3,4,-,1,2024-12-31,2024,outside_director
20210317001108,Y,00791209,메타케어,3,2,-,-,-,2020-12-31,2020,outside_director
20220816001524,Y,00791209,메타케어,5,2,-,-,-,2021-12-31,2021,outside_director
20230322000954,Y,00791209,메타케어,5,2,-,-,-,2022-12-31,2022,outside_director
20240320001430,Y,00791209,메타케어,4,1,-,1,-,2023-12-31,2023,outside_director
20250320001573,Y,00791209,메타케어,3,0,1,-,2,2024-12-31,2024,outside_director
20210322000901,Y,00159209,한전기술,10,6,3,-,1,2020-12-31,2020,outside_director
20220321000881,Y,00159209,한전기술,10,6,2,-,-,2021-12-31,2021,outside_director
20230321000487,Y,00159209,한전기술,10,6,2,-,-,2022-12-31,2022,outside_director
20240320001238,Y,00159209,한전기술,10,6,3,-,-,2023-12-31,2023,outside_director
20250814001076,Y,00159209,한전기술,10,6,2,-,-,2024-12-31,2024,outside_director
20210317000681,Y,00557508,GKL,11,6,5,-,-,2020-12-31,2020,outside_director
20220321000040,Y,00557508,GKL,11,6,1,-,1,2021-12-31,2021,outside_director
20230713000041,Y,00557508,GKL,11,6,5,-,-,2022-12-31,2022,outside_director
20240320000077,Y,00557508,GKL,11,6,5,-,-,2023-12-31,2023,outside_director
20250328001704,Y,00557508,GKL,12,7,2,-,-,2024-12-31,2024,outside_director
20220224003906,Y,00218575,황금에스티,3,1,-,-,-,2019-12-31,2019,outside_director
20220224004228,Y,00218575,황금에스티,3,1,-,-,-,2020-12-31,2020,outside_director
20220321000623,Y,00218575,황금에스티,4,1,-,-,-,2021-12-31,2021,outside_director
20230320000391,Y,00218575,황금에스티,4,1,-,-,-,2022-12-31,2022,outside_director
20240320000874,Y,00218575,황금에스티,4,1,-,-,-,2023-12-31,2023,outside_director
20250318001129,Y,00218575,황금에스티,4,1,-,-,-,2024-12-31,2024,outside_director
20210324000592,Y,00369833,유니온머티리얼,4,1,-,-,-,2020-12-31,2020,outside_director
20220316001172,Y,00369833,유니온머티리얼,4,1,-,-,-,2021-12-31,2021,outside_director
20230324001267,Y,00369833,유니온머티리얼,4,1,-,-,-,2022-12-31,2022,outside_director
20240320001765,Y,00369833,유니온머티리얼,4,1,1,-,1,2023-12-31,2023,outside_director
20250319000740,Y,00369833,유니온머티리얼,4,1,1,-,1,2024-12-31,2024,outside_director
20200928000301,Y,00441243,형지엘리트,3,1,1,1,-,2020-06-30,2020,outside_director
20211006000667,Y,00441243,형지엘리트,3,1,-,-,-,2021-06-30,2021,outside_director
20220920000352,Y,00441243,형지엘리트,4,1,-,-,-,2022-06-30,2022,outside_director
20230919000174,Y,00441243,형지엘리트,4,1,-,-,-,2023-06-30,2023,outside_director
20240920000129,Y,00441243,형지엘리트,4,1,-,-,-,2024-06-30,2024,outside_director
20210323001006,Y,00776820,영원무역,9,4,1,-,-,2020-12-31,2020,outside_director
20220321001405,Y,00776820,영원무역,10,5,2,-,-,2021-12-31,2021,outside_director
20230321001365,Y,00776820,영원무역,10,5,1,-,-,2022-12-31,2022,outside_director
20240401004267,Y,00776820,영원무역,10,5,1,-,-,2023-12-31,2023,outside_director
20250321001998,Y,00776820,영원무역,7,4,3,-,1,2024-12-31,2024,outside_director
20210326001219,Y,00413523,한미글로벌,9,3,-,-,1,2020-12-31,2020,outside_director
20220816000695,Y,00413523,한미글로벌,10,3,-,-,-,2021-12-31,2021,outside_director
20230316001135,Y,00413523,한미글로벌,8,3,1,0,1,2022-12-31,2022,outside_director
20240313000849,Y,00413523,한미글로벌,10,4,1,0,0,2023-12-31,2023,outside_director
20250814003308,Y,00413523,한미글로벌,10,4,0,0,0,2024-12-31,2024,outside_director
20210317000479,Y,00178754,동아지질,6,2,-,-,-,2020-12-31,2020,outside_director
20220315001251,Y,00178754,동아지질,6,2,1,-,-,2021-12-31,2021,outside_director
20230320001020,Y,00178754,동아지질,6,2,1,-,-,2022-12-31,2022,outside_director
20240320001574,Y,00178754,동아지질,6,2,1,-,-,2023-12-31,2023,outside_director
20250814003141,Y,00178754,동아지질,6,2,1,-,-,2024-12-31,2024,outside_director
20210331002863,Y,00406046,HD현대마린엔진,8,2,-,-,-,2020-12-31,2020,outside_director
20220727000136,Y,00406046,HD현대마린엔진,8,2,-,-,-,2021-12-31,2021,outside_director
20230712000453,Y,00406046,HD현대마린엔진,7,2,-,-,-,2022-12-31,2022,outside_director
20240411003898,Y,00406046,HD현대마린엔진,7,2,-,-,-,2023-12-31,2023,outside_director
20250317000801,Y,00406046,HD현대마린엔진,5,3,3,-,2,2024-12-31,2024,outside_director
20210317000838,Y,00759513,LX하우시스,7,4,-,-,-,2020-12-31,2020,outside_director
20220316001343,Y,00759513,LX하우시스,7,4,3,-,-,2021-12-31,2021,outside_director
20230316001540,Y,00759513,LX하우시스,7,4,1,-,-,2022-12-31,2022,outside_director
20240314001786,Y,00759513,LX하우시스,7,4,-,-,-,2023-12-31,2023,outside_director
20250318001456,Y,00759513,LX하우시스,7,4,3,-,-,2024-12-31,2024,outside_director
20211112000526,Y,00728638,한세실업,8,3,-,-,-,2020-12-31,2020,outside_director
20220324000782,Y,00728638,한세실업,6,2,-,-,1,2021-12-31,2021,outside_director
20230320000937,Y,00728638,한세실업,7,3,2,-,-,2022-12-31,2022,outside_director
20240320000621,Y,00728638,한세실업,6,3,-,-,-,2023-12-31,2023,outside_director
20250318000934,Y,00728638,한세실업,6,3,-,-,-,2024-12-31,2024,outside_director
20210315000950,Y,00753643,주성코퍼레이션,8,3,-,-,-,2020-12-31,2020,outside_director
20220321001098,Y,00753643,주성코퍼레이션,11,3,2,-,2,2021-12-31,2021,outside_director
20230320000670,Y,00753643,주성코퍼레이션,7,3,3,-,3,2022-12-31,2022,outside_director
20240320001116,Y,00753643,주성코퍼레이션,4,1,1,-,3,2023-12-31,2023,outside_director
20250318000167,Y,00753643,주성코퍼레이션,8,5,5,-,1,2024-12-31,2024,outside_director
20210316001214,Y,00266961,NAVER,7,4,-,-,-,2020-12-31,2020,outside_director
20220304000687,Y,00266961,NAVER,6,4,1,-,1,2021-12-31,2021,outside_director
20230314001049,Y,00266961,NAVER,7,4,2,-,-,2022-12-31,2022,outside_director
20240318000844,Y,00266961,NAVER,7,4,-,-,-,2023-12-31,2023,outside_director
20250318000645,Y,00266961,NAVER,7,4,2,-,-,2024-12-31,2024,outside_director
20210318000880,Y,00123781,부국철강,3,1,-,-,-,2020-12-31,2020,outside_director
20220317000378,Y,00123781,부국철강,3,1,-,-,-,2021-12-31,2021,outside_director
20230323000263,Y,00123781,부국철강,3,1,-,-,-,2022-12-31,2022,outside_director
20240321000615,Y,00123781,부국철강,3,1,-,-,-,2023-12-31,2023,outside_director
20250320000887,Y,00123781,부국철강,3,1,-,-,-,2024-12-31,2024,outside_director
20210318001094,Y,00687711,한국철강,7,3,-,-,-,2020-12-31,2020,outside_director
20220412002260,Y,00687711,한국철강,7,3,-,-,-,2021-12-31,2021,outside_director
20230324001254,Y,00687711,한국철강,7,3,1,1,-,2022-12-31,2022,outside_director
20240314001739,Y,00687711,한국철강,7,3,-,-,-,2023-12-31,2023,outside_director
20250320001288,Y,00687711,한국철강,6,3,1,-,1,2024-12-31,2024,outside_director
20210329000663,Y,00683469,일진전기,4,1,0,0,0,2020-12-31,2020,outside_director
20220317001272,Y,00683469,일진전기,4,1,1,0,0,2021-12-31,2021,outside_director
20230315000560,Y,00683469,일진전기,4,1,1,0,0,2022-12-31,2022,outside_director
20240313001767,Y,00683469,일진전기,4,1,1,0,0,2023-12-31,2023,outside_director
20250312000485,Y,00683469,일진전기,4,1,1,-,-,2024-12-31,2024,outside_director
20210318001187,Y,00684714,풍산,7,4,4,-,-,2020-12-31,2020,outside_director
20220317001197,Y,00684714,풍산,7,4,-,-,-,2021-12-31,2021,outside_director
20230316001467,Y,00684714,풍산,7,4,4,-,-,2022-12-31,2022,outside_director
20240314001650,Y,00684714,풍산,7,4,-,-,-,2023-12-31,2023,outside_director
20250313001378,Y,00684714,풍산,7,4,4,-,-,2024-12-31,2024,outside_director
20210310001053,Y,00105961,LG이노텍,7,4,1,-,-,2020-12-31,2020,outside_director
20220222003015,Y,00105961,LG이노텍,7,4,1,-,-,2021-12-31,2021,outside_director
20230222002549,Y,00105961,LG이노텍,7,4,3,-,1,2022-12-31,2022,outside_director
20240228008553,Y,00105961,LG이노텍,7,4,2,-,-,2023-12-31,2023,outside_director
20250318001384,Y,00105961,LG이노텍,7,4,-,-,-,2024-12-31,2024,outside_director
20210419000320,Y,00121039,명문제약,3,1,-,-,-,2020-12-31,2020,outside_director
20220331000338,Y,00121039,명문제약,2,1,-,-,-,2021-12-31,2021,outside_director
20240412002739,Y,00121039,명문제약,2,1,1,-,1,2022-12-31,2022,outside_director
20240412001340,Y,00121039,명문제약,2,1,-,-,-,2023-12-31,2023,outside_director
20250326000618,Y,00121039,명문제약,2,1,-,-,-,2024-12-31,2024,outside_director
20210514000152,Y,00520887,비상교육,4,1,-,-,-,2020-12-31,2020,outside_director
20230323001405,Y,00520887,비상교육,3,1,-,-,-,2022-12-31,2022,outside_director
20240321001759,Y,00520887,비상교육,4,1,1,0,0,2023-12-31,2023,outside_director
20250320001015,Y,00520887,비상교육,4,1,-,-,-,2024-12-31,2024,outside_director
20210316001031,Y,00679314,동성케미컬,6,2,2,-,-,2020-12-31,2020,outside_director
20220527000618,Y,00679314,동성케미컬,6,2,-,-,1,2021-12-31,2021,outside_director
20230330001763,Y,00679314,동성케미컬,5,2,2,-,1,2022-12-31,2022,outside_director
20240321001503,Y,00679314,동성케미컬,5,2,2,-,-,2023-12-31,2023,outside_director
20250515001393,Y,00679314,동성케미컬,5,2,2,-,-,2024-12-31,2024,outside_director
20210304000627,Y,00231363,LG유플러스,7,4,2,-,1,2020-12-31,2020,outside_director
20220303000725,Y,00231363,LG유플러스,6,4,3,-,-,2021-12-31,2021,outside_director
20230302000615,Y,00231363,LG유플러스,7,4,2,-,1,2022-12-31,2022,outside_director
20240313001130,Y,00231363,LG유플러스,7,4,2,-,-,2023-12-31,2023,outside_director
20250317000701,Y,00231363,LG유플러스,7,4,1,-,-,2024-12-31,2024,outside_director
20210323000375,Y,00652423,인바이오젠,4,3,5,-,3,2020-12-31,2020,outside_director
20220321000875,Y,00652423,인바이오젠,6,3,-,-,-,2021-12-31,2021,outside_director
20250110000571,Y,00652423,인바이오젠,4,1,2,-,3,2022-12-31,2022,outside_director
20250110000648,Y,00652423,인바이오젠,5,3,3,-,1,2023-12-31,2023,outside_director
20250321001009,Y,00652423,인바이오젠,4,2,-,-,-,2024-12-31,2024,outside_director
20210331000044,Y,00138792,아시아나항공,5,3,1,1,0,2020-12-31,2020,outside_director
20220322001012,Y,00138792,아시아나항공,5,3,3,3,0,2021-12-31,2021,outside_director
20230829000707,Y,00138792,아시아나항공,5,3,0,0,1,2022-12-31,2022,outside_director
20240325000904,Y,00138792,아시아나항공,5,4,2,0,1,2023-12-31,2023,outside_director
20250318000756,Y,00138792,아시아나항공,6,4,5,0,3,2024-12-31,2024,outside_director
20210218000901,Y,00648721,SNT에너지,3,1,1,-,-,2020-12-31,2020,outside_director
20220218001091,Y,00648721,SNT에너지,4,1,-,-,-,2021-12-31,2021,outside_director
20230220001550,Y,00648721,SNT에너지,4,1,-,-,-,2022-12-31,2022,outside_director
20240221001901,Y,00648721,SNT에너지,4,1,1,-,-,2023-12-31,2023,outside_director
20250220001320,Y,00648721,SNT에너지,4,1,-,-,-,2024-12-31,2024,outside_director
20210311000742,Y,00646732,진양홀딩스,1,1,-,-,-,2020-12-31,2020,outside_director
20220310001006,Y,00646732,진양홀딩스,1,1,-,-,-,2021-12-31,2021,outside_director
20230309000841,Y,00646732,진양홀딩스,1,1,-,-,-,2022-12-31,2022,outside_director
20240307000537,Y,00646732,진양홀딩스,1,1,-,-,-,2023-12-31,2023,outside_director
20250306000676,Y,00646732,진양홀딩스,4,1,-,-,-,2024-12-31,2024,outside_director
20210322000476,Y,00172228,엔케이,4,1,-,-,-,2020-12-31,2020,outside_director
20220712000231,Y,00172228,엔케이,4,1,-,-,-,2021-12-31,2021,outside_director
20230322000525,Y,00172228,엔케이,4,1,-,-,-,2022-12-31,2022,outside_director
20240320000476,Y,00172228,엔케이,4,1,-,-,-,2023-12-31,2023,outside_director
20250319000323,Y,00172228,엔케이,4,1,-,-,-,2024-12-31,2024,outside_director
20210319000432,Y,00159218,한전KPS,9,5,1,0,0,2020-12-31,2020,outside_director
20220321001022,Y,00159218,한전KPS,9,5,5,0,1,2021-12-31,2021,outside_director
20230320000353,Y,00159218,한전KPS,7,3,0,0,2,2022-12-31,2022,outside_director
20240320000788,Y,00159218,한전KPS,9,5,2,0,0,2023-12-31,2023,outside_director
20250514000974,Y,00159218,한전KPS,9,5,3,0,0,2024-12-31,2024,outside_director
20210610000278,Y,00106614,기신정기,4,1,1,-,-,2021-03-31,2021,outside_director
20220609000497,Y,00106614,기신정기,4,1,1,-,-,2022-03-31,2022,outside_director
20230608000512,Y,00106614,기신정기,4,1,-,-,-,2023-03-31,2023,outside_director
20240613000239,Y,00106614,기신정기,4,1,1,-,-,2024-03-31,2024,outside_director
20210318000908,Y,00160232,KSS해운,7,4,1,-,-,2020-12-31,2020,outside_director
20220317000405,Y,00160232,KSS해운,8,5,2,-,-,2021-12-31,2021,outside_director
20230316000684,Y,00160232,KSS해운,7,4,1,-,-,2022-12-31,2022,outside_director
20240319000870,Y,00160232,KSS해운,8,5,2,-,-,2023-12-31,2023,outside_director
20250814001308,Y,00160232,KSS해운,8,5,2,-,-,2024-12-31,2024,outside_director
20210315000907,Y,00414850,효성 ITX,5,2,-,-,-,2020-12-31,2020,outside_director
20220315001007,Y,00414850,효성 ITX,4,2,2,-,-,2021-12-31,2021,outside_director
20230315001063,Y,00414850,효성 ITX,4,2,-,-,-,2022-12-31,2022,outside_director
20240313001563,Y,00414850,효성 ITX,4,2,-,-,-,2023-12-31,2023,outside_director
20250318000878,Y,00414850,효성 ITX,5,2,-,-,-,2024-12-31,2024,outside_director
20210318000829,Y,00158963,유나이티드,8,3,3,-,-,2020-12-31,2020,outside_director
20220314000819,Y,00158963,유나이티드,8,3,-,-,-,2021-12-31,2021,outside_director
20230317000918,Y,00158963,유나이티드,8,3,-,-,-,2022-12-31,2022,outside_director
20240318000623,Y,00158963,유나이티드,8,3,3,-,-,2023-12-31,2023,outside_director
20250728000359,Y,00158963,유나이티드,8,3,-,-,-,2024-12-31,2024,outside_director
20210319001310,Y,00112165,디아이씨,4,2,1,-,-,2020-12-31,2020,outside_director
20220318000617,Y,00112165,디아이씨,4,2,-,-,-,2021-12-31,2021,outside_director
20230317000518,Y,00112165,디아이씨,4,2,-,-,-,2022-12-31,2022,outside_director
20240315000327,Y,00112165,디아이씨,3,2,-,-,-,2023-12-31,2023,outside_director
20250321001173,Y,00112165,디아이씨,3,2,-,-,-,2024-12-31,2024,outside_director
20210318001302,Y,00635134,CJ제일제당,7,4,1,-,-,2020-12-31,2020,outside_director
20220321001115,Y,00635134,CJ제일제당,7,4,-,-,-,2021-12-31,2021,outside_director
20230814001661,Y,00635134,CJ제일제당,7,4,-,-,-,2022-12-31,2022,outside_director
20240319000861,Y,00635134,CJ제일제당,6,3,1,-,1,2023-12-31,2023,outside_director
20250321001604,Y,00635134,CJ제일제당,6,4,1,-,-,2024-12-31,2024,outside_director
20210322000897,Y,00122737,팬오션,7,4,-,-,-,2020-12-31,2020,outside_director
20220321000845,Y,00122737,팬오션,7,4,1,-,-,2021-12-31,2021,outside_director
20230321001130,Y,00122737,팬오션,7,4,3,-,1,2022-12-31,2022,outside_director
