corp_code,stock_code,corp_name,market,sector,fiscal_year
00990165,183190,아세아시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2023
00990165,183190,아세아시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2024
00302926,064350,현대로템,KOSPI,그외 기타 운송장비 제조업,2018
00302926,064350,현대로템,KOSPI,그외 기타 운송장비 제조업,2019
00302926,064350,현대로템,KOSPI,그외 기타 운송장비 제조업,2020
00302926,064350,현대로템,KOSPI,그외 기타 운송장비 제조업,2021
00302926,064350,현대로템,KOSPI,그외 기타 운송장비 제조업,2022
00302926,064350,현대로템,KOSPI,그외 기타 운송장비 제조업,2023
00302926,064350,현대로템,KOSPI,그외 기타 운송장비 제조업,2024
00983271,181710,NHN,KOSPI,소프트웨어 개발 및 공급업,2018
00983271,181710,NHN,KOSPI,소프트웨어 개발 및 공급업,2019
00983271,181710,NHN,KOSPI,소프트웨어 개발 및 공급업,2020
00983271,181710,NHN,KOSPI,소프트웨어 개발 및 공급업,2021
00983271,181710,NHN,KOSPI,소프트웨어 개발 및 공급업,2022
00983271,181710,NHN,KOSPI,소프트웨어 개발 및 공급업,2023
00983271,181710,NHN,KOSPI,소프트웨어 개발 및 공급업,2024
00110608,155660,DSR,KOSPI,1차 비철금속 제조업,2018
00110608,155660,DSR,KOSPI,1차 비철금속 제조업,2019
00110608,155660,DSR,KOSPI,1차 비철금속 제조업,2020
00110608,155660,DSR,KOSPI,1차 비철금속 제조업,2021
00110608,155660,DSR,KOSPI,1차 비철금속 제조업,2022
00110608,155660,DSR,KOSPI,1차 비철금속 제조업,2023
00110608,155660,DSR,KOSPI,1차 비철금속 제조업,2024
00956930,170900,동아에스티,KOSPI,의약품 제조업,2018
00956930,170900,동아에스티,KOSPI,의약품 제조업,2019
00956930,170900,동아에스티,KOSPI,의약품 제조업,2020
00956930,170900,동아에스티,KOSPI,의약품 제조업,2021
00956930,170900,동아에스티,KOSPI,의약품 제조업,2022
00956930,170900,동아에스티,KOSPI,의약품 제조업,2023
00956930,170900,동아에스티,KOSPI,의약품 제조업,2024
00156354,013870,지엠비코리아,KOSPI,자동차 신품 부품 제조업,2018
00156354,013870,지엠비코리아,KOSPI,자동차 신품 부품 제조업,2019
00156354,013870,지엠비코리아,KOSPI,자동차 신품 부품 제조업,2020
00156354,013870,지엠비코리아,KOSPI,자동차 신품 부품 제조업,2021
00156354,013870,지엠비코리아,KOSPI,자동차 신품 부품 제조업,2022
00156354,013870,지엠비코리아,KOSPI,자동차 신품 부품 제조업,2023
00156354,013870,지엠비코리아,KOSPI,자동차 신품 부품 제조업,2024
00222532,037560,LG헬로비전,KOSPI,텔레비전 방송업,2018
00222532,037560,LG헬로비전,KOSPI,텔레비전 방송업,2019
00222532,037560,LG헬로비전,KOSPI,텔레비전 방송업,2020
00222532,037560,LG헬로비전,KOSPI,텔레비전 방송업,2021
00222532,037560,LG헬로비전,KOSPI,텔레비전 방송업,2022
00222532,037560,LG헬로비전,KOSPI,텔레비전 방송업,2023
00222532,037560,LG헬로비전,KOSPI,텔레비전 방송업,2024
00939687,163560,동일고무벨트,KOSPI,고무제품 제조업,2018
00939687,163560,동일고무벨트,KOSPI,고무제품 제조업,2019
00939687,163560,동일고무벨트,KOSPI,고무제품 제조업,2020
00939687,163560,동일고무벨트,KOSPI,고무제품 제조업,2021
00939687,163560,동일고무벨트,KOSPI,고무제품 제조업,2022
00939687,163560,동일고무벨트,KOSPI,고무제품 제조업,2023
00939687,163560,동일고무벨트,KOSPI,고무제품 제조업,2024
00939331,161890,한국콜마,KOSPI,기타 화학제품 제조업,2018
00939331,161890,한국콜마,KOSPI,기타 화학제품 제조업,2019
00939331,161890,한국콜마,KOSPI,기타 화학제품 제조업,2020
00939331,161890,한국콜마,KOSPI,기타 화학제품 제조업,2021
00939331,161890,한국콜마,KOSPI,기타 화학제품 제조업,2022
00939331,161890,한국콜마,KOSPI,기타 화학제품 제조업,2023
00939331,161890,한국콜마,KOSPI,기타 화학제품 제조업,2024
00937324,161390,한국타이어앤테크놀로지,KOSPI,고무제품 제조업,2018
00937324,161390,한국타이어앤테크놀로지,KOSPI,고무제품 제조업,2019
00937324,161390,한국타이어앤테크놀로지,KOSPI,고무제품 제조업,2020
00937324,161390,한국타이어앤테크놀로지,KOSPI,고무제품 제조업,2021
00937324,161390,한국타이어앤테크놀로지,KOSPI,고무제품 제조업,2022
00937324,161390,한국타이어앤테크놀로지,KOSPI,고무제품 제조업,2023
00937324,161390,한국타이어앤테크놀로지,KOSPI,고무제품 제조업,2024
00936787,161000,애경케미칼,KOSPI,기초 화학물질 제조업,2018
00936787,161000,애경케미칼,KOSPI,기초 화학물질 제조업,2019
00936787,161000,애경케미칼,KOSPI,기초 화학물질 제조업,2020
00936787,161000,애경케미칼,KOSPI,기초 화학물질 제조업,2021
00936787,161000,애경케미칼,KOSPI,기초 화학물질 제조업,2022
00936787,161000,애경케미칼,KOSPI,기초 화학물질 제조업,2023
00936787,161000,애경케미칼,KOSPI,기초 화학물질 제조업,2024
00124780,014710,사조씨푸드,KOSPI,수산물 가공 및 저장 처리업,2018
00124780,014710,사조씨푸드,KOSPI,수산물 가공 및 저장 처리업,2019
00124780,014710,사조씨푸드,KOSPI,수산물 가공 및 저장 처리업,2020
00124780,014710,사조씨푸드,KOSPI,수산물 가공 및 저장 처리업,2021
00124780,014710,사조씨푸드,KOSPI,수산물 가공 및 저장 처리업,2022
00124780,014710,사조씨푸드,KOSPI,수산물 가공 및 저장 처리업,2023
00124780,014710,사조씨푸드,KOSPI,수산물 가공 및 저장 처리업,2024
00362238,079980,휴비스,KOSPI,화학섬유 제조업,2018
00362238,079980,휴비스,KOSPI,화학섬유 제조업,2019
00362238,079980,휴비스,KOSPI,화학섬유 제조업,2020
00362238,079980,휴비스,KOSPI,화학섬유 제조업,2021
00362238,079980,휴비스,KOSPI,화학섬유 제조업,2022
00362238,079980,휴비스,KOSPI,화학섬유 제조업,2023
00362238,079980,휴비스,KOSPI,화학섬유 제조업,2024
00140177,007070,GS리테일,KOSPI,종합 소매업,2018
00140177,007070,GS리테일,KOSPI,종합 소매업,2019
00140177,007070,GS리테일,KOSPI,종합 소매업,2020
00140177,007070,GS리테일,KOSPI,종합 소매업,2021
00140177,007070,GS리테일,KOSPI,종합 소매업,2022
00140177,007070,GS리테일,KOSPI,종합 소매업,2023
00140177,007070,GS리테일,KOSPI,종합 소매업,2024
00151368,129260,인터지스,KOSPI,도로 화물 운송업,2018
00151368,129260,인터지스,KOSPI,도로 화물 운송업,2019
00151368,129260,인터지스,KOSPI,도로 화물 운송업,2020
00151368,129260,인터지스,KOSPI,도로 화물 운송업,2021
00151368,129260,인터지스,KOSPI,도로 화물 운송업,2022
00151368,129260,인터지스,KOSPI,도로 화물 운송업,2023
00151368,129260,인터지스,KOSPI,도로 화물 운송업,2024
00896285,145990,삼양사,KOSPI,기타 식품 제조업,2018
00896285,145990,삼양사,KOSPI,기타 식품 제조업,2019
00896285,145990,삼양사,KOSPI,기타 식품 제조업,2020
00896285,145990,삼양사,KOSPI,기타 식품 제조업,2021
00896285,145990,삼양사,KOSPI,기타 식품 제조업,2022
00896285,145990,삼양사,KOSPI,기타 식품 제조업,2023
00896285,145990,삼양사,KOSPI,기타 식품 제조업,2024
00269940,039130,하나투어,KOSPI,여행사 및 기타 여행보조 서비스업,2018
00269940,039130,하나투어,KOSPI,여행사 및 기타 여행보조 서비스업,2019
00269940,039130,하나투어,KOSPI,여행사 및 기타 여행보조 서비스업,2020
00269940,039130,하나투어,KOSPI,여행사 및 기타 여행보조 서비스업,2021
00269940,039130,하나투어,KOSPI,여행사 및 기타 여행보조 서비스업,2022
00269940,039130,하나투어,KOSPI,여행사 및 기타 여행보조 서비스업,2023
00269940,039130,하나투어,KOSPI,여행사 및 기타 여행보조 서비스업,2024
00400857,078520,에이블씨엔씨,KOSPI,기타 화학제품 제조업,2018
00400857,078520,에이블씨엔씨,KOSPI,기타 화학제품 제조업,2019
00400857,078520,에이블씨엔씨,KOSPI,기타 화학제품 제조업,2020
00400857,078520,에이블씨엔씨,KOSPI,기타 화학제품 제조업,2021
00400857,078520,에이블씨엔씨,KOSPI,기타 화학제품 제조업,2022
00400857,078520,에이블씨엔씨,KOSPI,기타 화학제품 제조업,2023
00400857,078520,에이블씨엔씨,KOSPI,기타 화학제품 제조업,2024
00191588,023000,삼원강재,KOSPI,자동차 신품 부품 제조업,2018
00191588,023000,삼원강재,KOSPI,자동차 신품 부품 제조업,2019
00191588,023000,삼원강재,KOSPI,자동차 신품 부품 제조업,2020
00191588,023000,삼원강재,KOSPI,자동차 신품 부품 제조업,2021
00191588,023000,삼원강재,KOSPI,자동차 신품 부품 제조업,2022
00191588,023000,삼원강재,KOSPI,자동차 신품 부품 제조업,2023
00191588,023000,삼원강재,KOSPI,자동차 신품 부품 제조업,2024
00234412,031430,신세계인터내셔날,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2018
00234412,031430,신세계인터내셔날,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2019
00234412,031430,신세계인터내셔날,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2020
00234412,031430,신세계인터내셔날,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2021
00234412,031430,신세계인터내셔날,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2022
00234412,031430,신세계인터내셔날,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2023
00234412,031430,신세계인터내셔날,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2024
00309503,047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업",2018
00309503,047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업",2019
00309503,047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업",2020
00309503,047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업",2021
00309503,047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업",2022
00309503,047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업",2023
00309503,047810,한국항공우주,KOSPI,"항공기,우주선 및 부품 제조업",2024
00158307,071840,롯데하이마트,KOSPI,가전제품 및 정보통신장비 소매업,2018
00158307,071840,롯데하이마트,KOSPI,가전제품 및 정보통신장비 소매업,2019
00158307,071840,롯데하이마트,KOSPI,가전제품 및 정보통신장비 소매업,2020
00158307,071840,롯데하이마트,KOSPI,가전제품 및 정보통신장비 소매업,2021
00158307,071840,롯데하이마트,KOSPI,가전제품 및 정보통신장비 소매업,2022
00158307,071840,롯데하이마트,KOSPI,가전제품 및 정보통신장비 소매업,2023
00158307,071840,롯데하이마트,KOSPI,가전제품 및 정보통신장비 소매업,2024
00357360,069640,한세엠케이,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2018
00357360,069640,한세엠케이,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2019
00357360,069640,한세엠케이,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2020
00357360,069640,한세엠케이,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2021
00357360,069640,한세엠케이,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2022
00357360,069640,한세엠케이,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2023
00357360,069640,한세엠케이,KOSPI,"섬유, 의복, 신발 및 가죽제품 소매업",2024
00872984,139480,이마트,KOSPI,종합 소매업,2018
00872984,139480,이마트,KOSPI,종합 소매업,2019
00872984,139480,이마트,KOSPI,종합 소매업,2020
00872984,139480,이마트,KOSPI,종합 소매업,2021
00872984,139480,이마트,KOSPI,종합 소매업,2022
00872984,139480,이마트,KOSPI,종합 소매업,2023
00872984,139480,이마트,KOSPI,종합 소매업,2024
00349097,053210,케이티스카이라이프,KOSPI,텔레비전 방송업,2018
00349097,053210,케이티스카이라이프,KOSPI,텔레비전 방송업,2019
00349097,053210,케이티스카이라이프,KOSPI,텔레비전 방송업,2020
00349097,053210,케이티스카이라이프,KOSPI,텔레비전 방송업,2021
00349097,053210,케이티스카이라이프,KOSPI,텔레비전 방송업,2022
00349097,053210,케이티스카이라이프,KOSPI,텔레비전 방송업,2023
00349097,053210,케이티스카이라이프,KOSPI,텔레비전 방송업,2024
00159500,023350,한국종합기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2018
00159500,023350,한국종합기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2019
00159500,023350,한국종합기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2020
00159500,023350,한국종합기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2021
00159500,023350,한국종합기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2022
00159500,023350,한국종합기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2023
00159500,023350,한국종합기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2024
00113997,020150,롯데에너지머티리얼즈,KOSPI,전자부품 제조업,2018
00113997,020150,롯데에너지머티리얼즈,KOSPI,전자부품 제조업,2019
00113997,020150,롯데에너지머티리얼즈,KOSPI,전자부품 제조업,2020
00113997,020150,롯데에너지머티리얼즈,KOSPI,전자부품 제조업,2021
00113997,020150,롯데에너지머티리얼즈,KOSPI,전자부품 제조업,2022
00113997,020150,롯데에너지머티리얼즈,KOSPI,전자부품 제조업,2023
00113997,020150,롯데에너지머티리얼즈,KOSPI,전자부품 제조업,2024
00106623,011210,현대위아,KOSPI,자동차 신품 부품 제조업,2018
00106623,011210,현대위아,KOSPI,자동차 신품 부품 제조업,2019
00106623,011210,현대위아,KOSPI,자동차 신품 부품 제조업,2020
00106623,011210,현대위아,KOSPI,자동차 신품 부품 제조업,2021
00106623,011210,현대위아,KOSPI,자동차 신품 부품 제조업,2022
00106623,011210,현대위아,KOSPI,자동차 신품 부품 제조업,2023
00106623,011210,현대위아,KOSPI,자동차 신품 부품 제조업,2024
00855093,136490,선진,KOSPI,동물용 사료 및 조제식품 제조업,2018
00855093,136490,선진,KOSPI,동물용 사료 및 조제식품 제조업,2019
00855093,136490,선진,KOSPI,동물용 사료 및 조제식품 제조업,2020
00855093,136490,선진,KOSPI,동물용 사료 및 조제식품 제조업,2021
00855093,136490,선진,KOSPI,동물용 사료 및 조제식품 제조업,2022
00855093,136490,선진,KOSPI,동물용 사료 및 조제식품 제조업,2023
00855093,136490,선진,KOSPI,동물용 사료 및 조제식품 제조업,2024
00855163,134380,미원화학,KOSPI,기타 화학제품 제조업,2018
00855163,134380,미원화학,KOSPI,기타 화학제품 제조업,2019
00855163,134380,미원화학,KOSPI,기타 화학제품 제조업,2020
00855163,134380,미원화학,KOSPI,기타 화학제품 제조업,2021
00855163,134380,미원화학,KOSPI,기타 화학제품 제조업,2022
00855163,134380,미원화학,KOSPI,기타 화학제품 제조업,2023
00855163,134380,미원화학,KOSPI,기타 화학제품 제조업,2024
00852087,134790,시디즈,KOSPI,가구 제조업,2018
00852087,134790,시디즈,KOSPI,가구 제조업,2019
00852087,134790,시디즈,KOSPI,가구 제조업,2020
00852087,134790,시디즈,KOSPI,가구 제조업,2021
00852087,134790,시디즈,KOSPI,가구 제조업,2022
00852087,134790,시디즈,KOSPI,가구 제조업,2023
00852087,134790,시디즈,KOSPI,가구 제조업,2024
00361008,082740,한화엔진,KOSPI,일반 목적용 기계 제조업,2018
00361008,082740,한화엔진,KOSPI,일반 목적용 기계 제조업,2019
00361008,082740,한화엔진,KOSPI,일반 목적용 기계 제조업,2020
00361008,082740,한화엔진,KOSPI,일반 목적용 기계 제조업,2021
00361008,082740,한화엔진,KOSPI,일반 목적용 기계 제조업,2022
00361008,082740,한화엔진,KOSPI,일반 목적용 기계 제조업,2023
00361008,082740,한화엔진,KOSPI,일반 목적용 기계 제조업,2024
00787376,117580,대성에너지,KOSPI,연료용 가스 제조 및 배관공급업,2018
