corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,fiscal_year,filing_year
00106669,세아베스틸지주,001430,Y,반기보고서 (2020.06),20200814001233,세아베스틸지주,20200814,,2019,2020
00106669,세아베스틸지주,001430,Y,분기보고서 (2020.03),20200515002385,세아베스틸지주,20200515,,2019,2020
00106669,세아베스틸지주,001430,Y,사업보고서 (2019.12),20200330001553,세아베스틸지주,20200330,연,2019,2020
00106669,세아베스틸지주,001430,Y,분기보고서 (2021.09),20211115000662,세아베스틸지주,20211115,,2020,2021
00106669,세아베스틸지주,001430,Y,[기재정정]반기보고서 (2021.06),20210823000154,세아베스틸지주,20210823,,2020,2021
00106669,세아베스틸지주,001430,Y,반기보고서 (2021.06),20210817000496,세아베스틸지주,20210817,정,2020,2021
00106669,세아베스틸지주,001430,Y,분기보고서 (2021.03),20210514000628,세아베스틸지주,20210514,,2020,2021
00106669,세아베스틸지주,001430,Y,사업보고서 (2020.12),20210311000591,세아베스틸지주,20210311,연,2020,2021
00106669,세아베스틸지주,001430,Y,분기보고서 (2022.09),20221114002572,세아베스틸지주,20221114,,2021,2022
00106669,세아베스틸지주,001430,Y,반기보고서 (2022.06),20220816000537,세아베스틸지주,20220816,,2021,2022
00106669,세아베스틸지주,001430,Y,분기보고서 (2022.03),20220516000814,세아베스틸지주,20220516,,2021,2022
00106669,세아베스틸지주,001430,Y,사업보고서 (2021.12),20220317000967,세아베스틸지주,20220317,연,2021,2022
00106669,세아베스틸지주,001430,Y,분기보고서 (2023.09),20231114000256,세아베스틸지주,20231114,,2022,2023
00106669,세아베스틸지주,001430,Y,반기보고서 (2023.06),20230814002199,세아베스틸지주,20230814,,2022,2023
00106669,세아베스틸지주,001430,Y,분기보고서 (2023.03),20230515002568,세아베스틸지주,20230515,,2022,2023
00106669,세아베스틸지주,001430,Y,사업보고서 (2022.12),20230321001452,세아베스틸지주,20230321,연,2022,2023
00106669,세아베스틸지주,001430,Y,분기보고서 (2024.09),20241114000839,세아베스틸지주,20241114,,2023,2024
00106669,세아베스틸지주,001430,Y,반기보고서 (2024.06),20240814001718,세아베스틸지주,20240814,,2023,2024
00106669,세아베스틸지주,001430,Y,분기보고서 (2024.03),20240514000722,세아베스틸지주,20240514,,2023,2024
00106669,세아베스틸지주,001430,Y,사업보고서 (2023.12),20240312000629,세아베스틸지주,20240312,연,2023,2024
00106669,세아베스틸지주,001430,Y,분기보고서 (2025.09),20251114001696,세아베스틸지주,20251114,,2024,2025
00106669,세아베스틸지주,001430,Y,반기보고서 (2025.06),20250814003583,세아베스틸지주,20250814,,2024,2025
00106669,세아베스틸지주,001430,Y,분기보고서 (2025.03),20250515002986,세아베스틸지주,20250515,,2024,2025
00106669,세아베스틸지주,001430,Y,사업보고서 (2024.12),20250318000465,세아베스틸지주,20250318,연,2024,2025
00165680,호텔신라,008770,Y,분기보고서 (2019.09),20191114002095,호텔신라,20191114,,2018,2019
00165680,호텔신라,008770,Y,반기보고서 (2019.06),20190814001686,호텔신라,20190814,,2018,2019
00165680,호텔신라,008770,Y,분기보고서 (2019.03),20190515001522,호텔신라,20190515,,2018,2019
00165680,호텔신라,008770,Y,사업보고서 (2018.12),20190401003563,호텔신라,20190401,연,2018,2019
00165680,호텔신라,008770,Y,분기보고서 (2020.09),20201116001795,호텔신라,20201116,,2019,2020
00165680,호텔신라,008770,Y,반기보고서 (2020.06),20200814001926,호텔신라,20200814,,2019,2020
00165680,호텔신라,008770,Y,분기보고서 (2020.03),20200515002068,호텔신라,20200515,,2019,2020
00165680,호텔신라,008770,Y,사업보고서 (2019.12),20200330004268,호텔신라,20200330,연,2019,2020
00165680,호텔신라,008770,Y,분기보고서 (2021.09),20211115002033,호텔신라,20211115,,2020,2021
00165680,호텔신라,008770,Y,반기보고서 (2021.06),20210817001909,호텔신라,20210817,,2020,2021
00165680,호텔신라,008770,Y,분기보고서 (2021.03),20210517001346,호텔신라,20210517,,2020,2021
00165680,호텔신라,008770,Y,사업보고서 (2020.12),20210310001048,호텔신라,20210310,연,2020,2021
00165680,호텔신라,008770,Y,분기보고서 (2022.09),20221114001588,호텔신라,20221114,,2021,2022
00165680,호텔신라,008770,Y,반기보고서 (2022.06),20220816001974,호텔신라,20220816,,2021,2022
00165680,호텔신라,008770,Y,분기보고서 (2022.03),20220516001640,호텔신라,20220516,,2021,2022
00165680,호텔신라,008770,Y,[기재정정]사업보고서 (2021.12),20220310000632,호텔신라,20220310,연,2021,2022
00165680,호텔신라,008770,Y,사업보고서 (2021.12),20220308000990,호텔신라,20220308,정연,2021,2022
00165680,호텔신라,008770,Y,분기보고서 (2023.09),20231114001645,호텔신라,20231114,,2022,2023
00165680,호텔신라,008770,Y,반기보고서 (2023.06),20230814002444,호텔신라,20230814,,2022,2023
00165680,호텔신라,008770,Y,분기보고서 (2023.03),20230515001889,호텔신라,20230515,,2022,2023
00165680,호텔신라,008770,Y,사업보고서 (2022.12),20230308000580,호텔신라,20230308,연,2022,2023
00165680,호텔신라,008770,Y,분기보고서 (2024.09),20241114003025,호텔신라,20241114,,2023,2024
00165680,호텔신라,008770,Y,반기보고서 (2024.06),20240814003792,호텔신라,20240814,,2023,2024
00165680,호텔신라,008770,Y,분기보고서 (2024.03),20240516001732,호텔신라,20240516,,2023,2024
00165680,호텔신라,008770,Y,사업보고서 (2023.12),20240313001634,호텔신라,20240313,연,2023,2024
00165680,호텔신라,008770,Y,분기보고서 (2025.09),20251114002871,호텔신라,20251114,,2024,2025
00165680,호텔신라,008770,Y,반기보고서 (2025.06),20250814003355,호텔신라,20250814,,2024,2025
00165680,호텔신라,008770,Y,분기보고서 (2025.03),20250515002537,호텔신라,20250515,,2024,2025
00165680,호텔신라,008770,Y,[기재정정]사업보고서 (2024.12),20250515002269,호텔신라,20250515,연,2024,2025
00165680,호텔신라,008770,Y,사업보고서 (2024.12),20250312000909,호텔신라,20250312,정연,2024,2025
00122481,태경비케이,014580,Y,분기보고서 (2019.09),20191114002343,태경비케이,20191114,,2018,2019
00122481,태경비케이,014580,Y,반기보고서 (2019.06),20190814001992,태경비케이,20190814,,2018,2019
00122481,태경비케이,014580,Y,분기보고서 (2019.03),20190515002165,태경비케이,20190515,,2018,2019
00122481,태경비케이,014580,Y,사업보고서 (2018.12),20190401004359,태경비케이,20190401,연,2018,2019
00122481,태경비케이,014580,Y,분기보고서 (2020.09),20201116001408,태경비케이,20201116,,2019,2020
00122481,태경비케이,014580,Y,반기보고서 (2020.06),20200814001858,태경비케이,20200814,,2019,2020
00122481,태경비케이,014580,Y,분기보고서 (2020.03),20200515002061,태경비케이,20200515,,2019,2020
00122481,태경비케이,014580,Y,사업보고서 (2019.12),20200330003942,태경비케이,20200330,연,2019,2020
00122481,태경비케이,014580,Y,분기보고서 (2021.09),20211115001365,태경비케이,20211115,,2020,2021
00122481,태경비케이,014580,Y,반기보고서 (2021.06),20210817000806,태경비케이,20210817,,2020,2021
00122481,태경비케이,014580,Y,분기보고서 (2021.03),20210517001598,태경비케이,20210517,,2020,2021
00122481,태경비케이,014580,Y,사업보고서 (2020.12),20210319000931,태경비케이,20210319,연,2020,2021
00122481,태경비케이,014580,Y,분기보고서 (2022.09),20221114001534,태경비케이,20221114,,2021,2022
00122481,태경비케이,014580,Y,반기보고서 (2022.06),20220816001533,태경비케이,20220816,,2021,2022
00122481,태경비케이,014580,Y,분기보고서 (2022.03),20220516001516,태경비케이,20220516,,2021,2022
00122481,태경비케이,014580,Y,사업보고서 (2021.12),20220315000630,태경비케이,20220315,연,2021,2022
00122481,태경비케이,014580,Y,분기보고서 (2023.09),20231114001485,태경비케이,20231114,,2022,2023
00122481,태경비케이,014580,Y,반기보고서 (2023.06),20230814001857,태경비케이,20230814,,2022,2023
00122481,태경비케이,014580,Y,분기보고서 (2023.03),20230515001360,태경비케이,20230515,,2022,2023
00122481,태경비케이,014580,Y,사업보고서 (2022.12),20230316001157,태경비케이,20230316,연,2022,2023
00122481,태경비케이,014580,Y,분기보고서 (2024.09),20241114001618,태경비케이,20241114,,2023,2024
00122481,태경비케이,014580,Y,반기보고서 (2024.06),20240814002739,태경비케이,20240814,,2023,2024
00122481,태경비케이,014580,Y,분기보고서 (2024.03),20240516001053,태경비케이,20240516,,2023,2024
00122481,태경비케이,014580,Y,사업보고서 (2023.12),20240319000625,태경비케이,20240319,연,2023,2024
00122481,태경비케이,014580,Y,분기보고서 (2025.09),20251113000804,태경비케이,20251113,,2024,2025
00122481,태경비케이,014580,Y,반기보고서 (2025.06),20250814002897,태경비케이,20250814,,2024,2025
00122481,태경비케이,014580,Y,분기보고서 (2025.03),20250515002029,태경비케이,20250515,,2024,2025
00122481,태경비케이,014580,Y,사업보고서 (2024.12),20250320001058,태경비케이,20250320,연,2024,2025
00166272,화승코퍼레이션,013520,Y,분기보고서 (2019.09),20191114000625,화승코퍼레이션,20191114,,2018,2019
00166272,화승코퍼레이션,013520,Y,반기보고서 (2019.06),20190814000753,화승코퍼레이션,20190814,,2018,2019
00166272,화승코퍼레이션,013520,Y,분기보고서 (2019.03),20190515000127,화승코퍼레이션,20190515,,2018,2019
00166272,화승코퍼레이션,013520,Y,사업보고서 (2018.12),20190401004004,화승코퍼레이션,20190401,연,2018,2019
00166272,화승코퍼레이션,013520,Y,분기보고서 (2020.09),20201116000610,화승코퍼레이션,20201116,,2019,2020
00166272,화승코퍼레이션,013520,Y,반기보고서 (2020.06),20200814001238,화승코퍼레이션,20200814,,2019,2020
00166272,화승코퍼레이션,013520,Y,분기보고서 (2020.03),20200515000321,화승코퍼레이션,20200515,,2019,2020
00166272,화승코퍼레이션,013520,Y,사업보고서 (2019.12),20200330003618,화승코퍼레이션,20200330,연,2019,2020
00166272,화승코퍼레이션,013520,Y,분기보고서 (2021.09),20211115002013,화승코퍼레이션,20211115,,2020,2021
00166272,화승코퍼레이션,013520,Y,반기보고서 (2021.06),20210817001742,화승코퍼레이션,20210817,,2020,2021
00166272,화승코퍼레이션,013520,Y,분기보고서 (2021.03),20210517002201,화승코퍼레이션,20210517,,2020,2021
00166272,화승코퍼레이션,013520,Y,사업보고서 (2020.12),20210323000769,화승코퍼레이션,20210323,연,2020,2021
00166272,화승코퍼레이션,013520,Y,분기보고서 (2022.09),20221114000975,화승코퍼레이션,20221114,,2021,2022
00166272,화승코퍼레이션,013520,Y,반기보고서 (2022.06),20220816001027,화승코퍼레이션,20220816,,2021,2022
00166272,화승코퍼레이션,013520,Y,분기보고서 (2022.03),20220516002186,화승코퍼레이션,20220516,,2021,2022
00166272,화승코퍼레이션,013520,Y,[첨부정정]사업보고서 (2021.12),20220328000684,화승코퍼레이션,20220328,연,2021,2022
00166272,화승코퍼레이션,013520,Y,사업보고서 (2021.12),20220325001293,화승코퍼레이션,20220325,정연,2021,2022
00166272,화승코퍼레이션,013520,Y,분기보고서 (2023.09),20231113000308,화승코퍼레이션,20231113,,2022,2023
00166272,화승코퍼레이션,013520,Y,반기보고서 (2023.06),20230814000590,화승코퍼레이션,20230814,,2022,2023
00166272,화승코퍼레이션,013520,Y,분기보고서 (2023.03),20230515000976,화승코퍼레이션,20230515,,2022,2023
00166272,화승코퍼레이션,013520,Y,사업보고서 (2022.12),20230321001153,화승코퍼레이션,20230321,연,2022,2023
00166272,화승코퍼레이션,013520,Y,분기보고서 (2024.09),20241114001499,화승코퍼레이션,20241114,,2023,2024
00166272,화승코퍼레이션,013520,Y,반기보고서 (2024.06),20240814002759,화승코퍼레이션,20240814,,2023,2024
00166272,화승코퍼레이션,013520,Y,분기보고서 (2024.03),20240516000608,화승코퍼레이션,20240516,,2023,2024
00166272,화승코퍼레이션,013520,Y,사업보고서 (2023.12),20240320001210,화승코퍼레이션,20240320,연,2023,2024
00166272,화승코퍼레이션,013520,Y,분기보고서 (2025.09),20251114001476,화승코퍼레이션,20251114,,2024,2025
00166272,화승코퍼레이션,013520,Y,반기보고서 (2025.06),20250814002889,화승코퍼레이션,20250814,,2024,2025
00166272,화승코퍼레이션,013520,Y,분기보고서 (2025.03),20250515001342,화승코퍼레이션,20250515,,2024,2025
00166272,화승코퍼레이션,013520,Y,사업보고서 (2024.12),20250321001555,화승코퍼레이션,20250321,연,2024,2025
00173795,신흥,004080,Y,분기보고서 (2019.09),20191114000387,신흥,20191114,,2018,2019
00173795,신흥,004080,Y,반기보고서 (2019.06),20190814000428,신흥,20190814,,2018,2019
00173795,신흥,004080,Y,분기보고서 (2019.03),20190515000802,신흥,20190515,,2018,2019
00173795,신흥,004080,Y,사업보고서 (2018.12),20190401000879,신흥,20190401,연,2018,2019
00173795,신흥,004080,Y,분기보고서 (2020.09),20201116000292,신흥,20201116,,2019,2020
00173795,신흥,004080,Y,반기보고서 (2020.06),20200814000554,신흥,20200814,,2019,2020
00173795,신흥,004080,Y,분기보고서 (2020.03),20200515000768,신흥,20200515,,2019,2020
00173795,신흥,004080,Y,사업보고서 (2019.12),20200330001110,신흥,20200330,연,2019,2020
00173795,신흥,004080,Y,분기보고서 (2021.09),20211115000325,신흥,20211115,,2020,2021
00173795,신흥,004080,Y,반기보고서 (2021.06),20210813001426,신흥,20210813,,2020,2021
00173795,신흥,004080,Y,분기보고서 (2021.03),20210517000265,신흥,20210517,,2020,2021
00173795,신흥,004080,Y,사업보고서 (2020.12),20210323001129,신흥,20210323,연,2020,2021
00173795,신흥,004080,Y,분기보고서 (2022.09),20221114002009,신흥,20221114,,2021,2022
00173795,신흥,004080,Y,반기보고서 (2022.06),20220816001286,신흥,20220816,,2021,2022
00173795,신흥,004080,Y,분기보고서 (2022.03),20220516000853,신흥,20220516,,2021,2022
00173795,신흥,004080,Y,사업보고서 (2021.12),20220321000785,신흥,20220321,연,2021,2022
00173795,신흥,004080,Y,분기보고서 (2023.09),20231114001074,신흥,20231114,,2022,2023
00173795,신흥,004080,Y,반기보고서 (2023.06),20230814001088,신흥,20230814,,2022,2023
00173795,신흥,004080,Y,분기보고서 (2023.03),20230515001168,신흥,20230515,,2022,2023
00173795,신흥,004080,Y,[기재정정]사업보고서 (2022.12),20230411002838,신흥,20230411,연,2022,2023
00173795,신흥,004080,Y,사업보고서 (2022.12),20230320000902,신흥,20230320,정연,2022,2023
00173795,신흥,004080,Y,분기보고서 (2024.09),20241114001164,신흥,20241114,,2023,2024
00173795,신흥,004080,Y,반기보고서 (2024.06),20240814003217,신흥,20240814,,2023,2024
00173795,신흥,004080,Y,분기보고서 (2024.03),20240516000720,신흥,20240516,,2023,2024
00173795,신흥,004080,Y,사업보고서 (2023.12),20240314000810,신흥,20240314,연,2023,2024
00173795,신흥,004080,Y,분기보고서 (2025.09),20251114001086,신흥,20251114,,2024,2025
00173795,신흥,004080,Y,반기보고서 (2025.06),20250814003620,신흥,20250814,,2024,2025
00173795,신흥,004080,Y,분기보고서 (2025.03),20250515001070,신흥,20250515,,2024,2025
00173795,신흥,004080,Y,사업보고서 (2024.12),20250320000945,신흥,20250320,연,2024,2025
00166227,화승인더스트리,006060,Y,분기보고서 (2019.09),20191113000397,화승인더스트리,20191113,,2018,2019
00166227,화승인더스트리,006060,Y,[기재정정]반기보고서 (2019.06),20190816000002,화승인더스트리,20190816,,2018,2019
00166227,화승인더스트리,006060,Y,[기재정정]반기보고서 (2019.06),20190814003002,화승인더스트리,20190814,정,2018,2019
