stock_code,corp_name,market,market_raw,sector,main_products,listing_date,fiscal_month,region,is_financial_narrow,is_financial_conservative,exclude_reason,is_standard_stock_code
281740,레이크머티리얼즈,KOSDAQ,코스닥,기타 화학제품 제조업,"LED, 반도체 소재 및 석유화학촉매",2017-12-12,12월,세종특별자치시,False,False,,True
282330,BGF리테일,KOSPI,유가,종합 소매업,체인화 편의점,2017-12-08,12월,서울특별시,False,False,,True
092780,DYP,KOSPI,유가,자동차용 엔진 및 자동차 제조업,자동차엔진용 피스톤,2017-12-08,12월,경기도,False,False,,True
272450,진에어,KOSPI,유가,항공 여객 운송업,"여객, 화물 등 항공운송",2017-12-08,12월,서울특별시,False,False,,True
260930,씨티케이,KOSDAQ,코스닥,기타 화학제품 제조업,완제 화장품 (색조 및 기초),2017-12-07,12월,서울특별시,False,False,,True
241770,메카로,KOSDAQ,코스닥,반도체 제조업,반도체용 전구체 및 히터블록,2017-12-06,12월,경기도,False,False,,True
234300,에스트래픽,KOSDAQ,코스닥,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","교통관련 솔루션 개발, 시스템통합 S/W 개발",2017-12-05,12월,경기도,False,False,,True
281820,케이씨텍,KOSPI,유가,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",2017-12-05,12월,경기도,False,False,,True
066360,체리부로,KOSDAQ,코스닥,"도축, 육류 가공 및 저장 처리업","육계, 사료",2017-12-04,12월,충청북도,False,False,,True
007680,대원,KOSDAQ,코스닥,건물 건설업,아파트 시행 및 시공,2017-12-01,12월,충청북도,False,False,,True
272550,삼양패키징,KOSPI,유가,플라스틱제품 제조업,PET 용기 및 아셉틱 OEM,2017-11-29,12월,서울특별시,False,False,,True
253450,스튜디오드래곤,KOSDAQ,코스닥,"영화, 비디오물, 방송프로그램 제작 및 배급업","드라마 제작, 판매",2017-11-24,12월,서울특별시,False,False,,True
950160,코오롱티슈진,KOSDAQ,코스닥,기초 의약물질 제조업,골관절염 치료제,2017-11-06,12월,미국,False,False,,True
278990,EMB,KONEX,코넥스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광ESS,휴대폰 액세서리",2017-10-31,12월,경기도,False,False,,True
055490,테이팩스,KOSPI,유가,플라스틱제품 제조업,"OCA, 2차전지용 테이프, 산업용 랩 등",2017-10-31,12월,경기도,False,False,,True
280360,롯데웰푸드,KOSPI,유가,기타 식품 제조업,"껌,캔디,초코,비스켓,빙과",2017-10-30,12월,서울특별시,False,False,,True
180060,탑선,KONEX,코넥스,기타 전기장비 제조업,태양광 모듈,2017-10-27,12월,전라남도,False,False,,True
265560,영화테크,KOSDAQ,코스닥,자동차 신품 부품 제조업,자동차 정션박스 등,2017-10-26,12월,충청남도,False,False,,True
234100,폴라리스세원,KOSDAQ,코스닥,자동차 신품 부품 제조업,자동차 공조장치 부품,2017-10-20,12월,경기도,False,False,,True
263810,상신전자,KOSDAQ,코스닥,전자부품 제조업,"노이즈필터(48.81%), 코일(19.33%), 리액터(10.75%)",2017-10-16,12월,경상남도,False,False,,True
255440,야스,KOSDAQ,코스닥,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원",2017-09-29,12월,경기도,False,False,,True
277410,인산가,KOSDAQ,코스닥,기타 식품 제조업,죽염 및 죽염응용식품,2017-09-29,12월,경상남도,False,False,,True
263920,휴엠앤씨,KOSDAQ,코스닥,그외 기타 제품 제조업,"유리용기, 화장용 스펀지, 퍼프",2017-09-28,12월,인천광역시,False,False,,True
243840,신흥에스이씨,KOSDAQ,코스닥,일차전지 및 이차전지 제조업,"2차전지용 안전 부품(Cap Assembly, CID)",2017-09-27,12월,경기도,False,False,,True
179900,유티아이,KOSDAQ,코스닥,전자부품 제조업,카메라 윈도우,2017-09-27,12월,충청남도,False,False,,True
171090,선익시스템,KOSDAQ,코스닥,특수 목적용 기계 제조업,OLED 증착장비,2017-09-20,12월,경기도,False,False,,True
259630,엠플러스,KOSDAQ,코스닥,특수 목적용 기계 제조업,이차전지 자동화 조립설비,2017-09-20,12월,충청북도,False,False,,True
174900,앱클론,KOSDAQ,코스닥,의료용품 및 기타 의약 관련제품 제조업,항체의약품,2017-09-18,12월,서울특별시,False,False,,True
263750,펄어비스,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,게임 개발 서비스(검은사막 및 붉은사막),2017-09-14,12월,경기도,False,False,,True
256940,킵스파마,KOSDAQ,코스닥,의약품 제조업,OLED 마스크 인장기,2017-09-06,12월,서울특별시,False,False,,True
260870,SK시그넷,KONEX,코넥스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전기차 충전기,2017-08-30,12월,전라남도,False,False,,True
263600,덕우전자,KOSDAQ,코스닥,전자부품 제조업,카메라 모듈 부품,2017-08-28,12월,경상북도,False,False,,True
270520,앱튼,KOSDAQ,코스닥,"건축기술, 엔지니어링 및 관련 기술 서비스업",지열냉난방시스템,2017-08-22,12월,경기도,False,False,,True
258610,케일럼,KOSDAQ,코스닥,"구조용 금속제품, 탱크 및 증기발생기 제조업","지열발전설비, 항공기MRO, 항공부품제조",2017-08-22,12월,부산광역시,False,False,,True
140670,알에스오토메이션,KOSDAQ,코스닥,전자부품 제조업,"모션제어기, 드라이브, 에너지제어장치",2017-08-11,12월,경기도,False,False,,True
900310,컬러레이,KOSDAQ,코스닥,기타 금융업,화장품용 진주광택안료,2017-08-10,12월,홍콩,True,True,금융,True
273060,와이즈버즈,KOSDAQ,코스닥,광고업,광고대행,2017-08-07,12월,경기도,False,False,,True
118990,모트렉스,KOSDAQ,코스닥,자동차 신품 부품 제조업,차량용 인포테인먼트,2017-08-04,12월,경기도,False,False,,True
263800,데이타솔루션,KOSDAQ,코스닥,기계장비 및 관련 물품 도매업,"EMC스토리지, SPSS, SI",2017-08-03,12월,서울특별시,False,False,,True
263860,지니언스,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,"네트워크 접근 제어 솔루션(NAC), 단말기반 지능형 위협 탐지 대응 솔루션(EDR)",2017-08-02,12월,경기도,False,False,,True
263720,디앤씨미디어,KOSDAQ,코스닥,"서적, 잡지 및 기타 인쇄물 출판업",웹소설 콘텐츠,2017-08-01,12월,서울특별시,False,False,,True
162120,루켄테크놀러지스,KONEX,코넥스,기타 전기장비 제조업,Vertical Probe Card. Test Socket. Probe Station & Unit.,2017-07-25,12월,경기도,False,False,,True
238490,힘스,KOSDAQ,코스닥,특수 목적용 기계 제조업,"OLED Mask 인장기, OLED Mask 검사기 등",2017-07-20,12월,인천광역시,False,False,,True
271980,제일약품,KOSPI,유가,의약품 제조업,의약품,2017-07-17,12월,서울특별시,False,False,,True
251630,브이원텍,KOSDAQ,코스닥,특수 목적용 기계 제조업,"LCD/OLED 압흔검사기, 2차전지 검사장비",2017-07-13,12월,경기도,False,False,,True
227610,아우딘퓨쳐스,KOSDAQ,코스닥,기타 화학제품 제조업,"기초화장품, 마스크팩 등",2017-07-12,12월,서울특별시,False,False,,True
272290,이녹스첨단소재,KOSDAQ,코스닥,전자부품 제조업,"FPCB소재, 반도체 및 디스플레이 소재",2017-07-10,12월,충청남도,False,False,,True
035720,카카오,KOSPI,유가,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷 서비스(인터넷 광고),2017-07-10,12월,제주특별자치도,False,False,,True
271560,오리온,KOSPI,유가,기타 식품 제조업,스낵 등 과자류,2017-07-07,12월,서울특별시,False,False,,True
003380,하림지주,KOSDAQ,코스닥,기타 금융업,지주사업,2017-06-30,12월,전북특별자치도,True,True,금융,True
261200,덴티스,KOSDAQ,코스닥,의료용 기기 제조업,임플란트외,2017-06-26,12월,대구광역시,False,False,,True
233250,메디안디노스틱,KONEX,코넥스,의료용품 및 기타 의약 관련제품 제조업,동물질병 체외진단키트 및 진단용 시약,2017-06-26,12월,강원특별자치도,False,False,,True
267320,나인테크,KOSDAQ,코스닥,특수 목적용 기계 제조업,이차전지 제조 장비,2017-06-22,12월,경기도,False,False,,True
270210,에스알바이오텍,KONEX,코넥스,기타 화학제품 제조업,화장품 제조 및 유통,2017-06-15,12월,경기도,False,False,,True
266170,레드우즈,KONEX,코넥스,"영화, 비디오물, 방송프로그램 제작 및 배급업",TV 드라마 등,2017-06-09,12월,서울특별시,False,False,,True
250000,보라티알,KOSDAQ,코스닥,음·식료품 및 담배 도매업,"유가공품, 소스류, 파스타류",2017-06-08,12월,서울특별시,False,False,,True
267980,매일유업,KOSDAQ,코스닥,동·식물성 유지 및 낙농제품 제조업,"유제품(우유, 분유, 발효유, 치즈, 음료 등)",2017-06-05,12월,서울특별시,False,False,,True
225190,LK삼양,KOSDAQ,코스닥,사진장비 및 광학기기 제조업,디지털 카메라용 교환렌즈,2017-06-02,12월,경상남도,False,False,,True
264850,이랜시스,KOSDAQ,코스닥,전자부품 제조업,비데도어락부품,2017-06-01,12월,인천광역시,False,False,,True
161580,필옵틱스,KOSDAQ,코스닥,특수 목적용 기계 제조업,디스플레이 및 반도체 제조공정용 제작,2017-06-01,12월,경기도,False,False,,True
268280,미원에스씨,KOSPI,유가,기초 화학물질 제조업,에너지경화수지,2017-05-22,12월,전북특별자치도,False,False,,True
