stock_code,corp_name,market,market_raw,sector,main_products,listing_date,fiscal_month,region,is_financial_narrow,is_financial_conservative,exclude_reason,is_standard_stock_code,corp_code,corp_name_dart,modify_date,dart_matched
009150,삼성전기,KOSPI,유가,전자부품 제조업,"수동소자 (MLCC, Inductor, Chip Resistor 등), 모듈(카메라모듈, 통신모듈), 반도체패키지 기판",1979-02-27,12월,경기도,False,False,,True,00126371,삼성전기,20230102,True
005960,동부건설,KOSPI,유가,토목 건설업,"건축공사,토목공사,전기공사,기계설비공사/비금속,철구조물 제조,판매/여객,자동차 운송,항만하역",1978-10-30,12월,서울특별시,False,False,,True,00115612,동부건설,20260219,True
009070,케이씨티시,KOSPI,유가,도로 화물 운송업,"화물자동차운송,항만하역,창고보관,컨테이너조작,중량물해상운송",1978-09-29,12월,서울특별시,False,False,,True,00103042,케이씨티시,20220328,True
003070,코오롱글로벌,KOSPI,유가,토목 건설업,"토목공사,일반건설,주택건설,해외건설,소각로설비공사/환경플랜트,폐처리기 제조",1978-09-15,12월,경기도,False,False,,True,00152880,코오롱글로벌,20260401,True
005180,빙그레,KOSPI,유가,동·식물성 유지 및 낙농제품 제조업,"아이스크림,우유,스낵,유산균(욥닥터캡슐) 제조",1978-08-31,12월,경기도,False,False,,True,00124726,빙그레,20250623,True
000480,시알홀딩스,KOSPI,유가,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",1978-06-30,12월,전라남도,False,False,,True,00148984,시알홀딩스,20240930,True
004310,현대약품,KOSPI,유가,의약품 제조업,"타코실, 마이녹실, 테놀민, 미에로화이바 등",1978-06-28,11월,충청남도,False,False,,True,00164706,현대약품,20240701,True
003920,남양유업,KOSPI,유가,동·식물성 유지 및 낙농제품 제조업,"시유,조제분유,발효유,이유밀,치즈,프렌치까페 제조,도매",1978-06-24,12월,서울특별시,False,False,,True,00107598,남양유업,20251203,True
008350,남선알미늄,KOSPI,유가,1차 비철금속 제조업,알미늄샷시 제조/환경사업,1978-05-22,12월,대구광역시,False,False,,True,00107224,남선알미늄,20250912,True
003350,한국화장품제조,KOSPI,유가,기타 화학제품 제조업,"화장품(OEM,ODM)",1978-02-06,12월,서울특별시,False,False,,True,00160621,한국화장품제조,20221206,True
011760,현대코퍼레이션,KOSPI,유가,상품 종합 도매업,"자동차,철강,기계,선박,플랜트,컴퓨터,전자제품 수출,수출입대행/자원(탄광,유전) 개발",1977-12-01,12월,서울특별시,False,False,,True,00164812,현대코퍼레이션,20230216,True
001740,SK네트웍스,KOSPI,유가,기타 전문 도매업,"정보통신 유통, 자동차 관리, 글로벌 트레이딩, 호텔&리조트",1977-06-30,12월,경기도,False,False,,True,00131780,SK네트웍스,20260312,True
002100,경농,KOSPI,유가,"비료, 농약 및 살균, 살충제 제조업","완제농약(잡초약,살충제,살균제) 제조",1977-06-30,12월,서울특별시,False,False,,True,00101433,경농,20260311,True
004870,티웨이홀딩스,KOSPI,유가,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영",1977-06-30,12월,서울특별시,False,False,,True,00109514,티웨이홀딩스,20250709,True
007590,동방아그로,KOSPI,유가,"비료, 농약 및 살균, 살충제 제조업","농약(잡초발생전 토양처리형 밭잡초약,부메랑,주움,그라목손) 제조,도매",1977-06-29,12월,서울특별시,False,False,,True,00115384,동방아그로,20260219,True
004430,송원산업,KOSPI,유가,기타 화학제품 제조업,"폴리머첨가제(PVC안정제,산화방지제),폴리우레탄수지,프라스틱첨가제 제조",1977-06-25,12월,울산광역시,False,False,,True,00134963,송원산업,20230215,True
002780,진흥기업,KOSPI,유가,토목 건설업,"아파트건설,토목공사,건축공사,국내도급공사",1977-06-25,12월,인천광역시,False,False,,True,00150828,진흥기업,20240328,True
004090,한국석유공업,KOSPI,유가,기타 비금속 광물제품 제조업,"석유류제품(솔벤트,부로운아스팔트,방수시트몰터프라스,메타놀,빙초산) 제조,도소매/부동산 임대",1977-06-25,12월,서울특별시,False,False,,True,00157991,한국석유공업,20250331,True
000650,천일고속,KOSPI,유가,육상 여객 운송업,"고속버스운수(경부선,44개 노선),도로여객운수업,운수창고업,유류판매,부동산 임대",1977-06-23,12월,부산광역시,False,False,,True,00151395,천일고속,20260312,True
000430,대원강업,KOSPI,유가,자동차 신품 부품 제조업,차랑용 스프링 및 시트,1977-06-22,12월,충청남도,False,False,,True,00111847,대원강업,20260310,True
001080,만호제강,KOSPI,유가,1차 철강 제조업,"와이어로프,합성섬유로프,특수강선 제조,수출,임대",1977-06-18,06월,부산광역시,False,False,,True,00120872,만호제강,20260306,True
004700,조광피혁,KOSPI,유가,"가죽, 가방 및 유사제품 제조업","가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매",1977-05-27,12월,충청북도,False,False,,True,00148939,조광피혁,20220221,True
004360,세방,KOSPI,유가,도로 화물 운송업,"도로운송,항만하역,창고,지게차 임대",1977-05-19,12월,부산광역시,False,False,,True,00133812,세방,20230214,True
008970,KBI동양철관,KOSPI,유가,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",1977-03-05,12월,충청남도,False,False,,True,00117629,KBI동양철관,20250912,True
002880,디와이에이,KOSPI,유가,자동차 신품 부품 제조업,자동차부품(자동차용 시트)제조,1977-02-18,12월,광주광역시,False,False,,True,00149804,디와이에이,20260415,True
001260,남광토건,KOSPI,유가,토목 건설업,"토목공사,건축공사,기전공사,측량설계시공,용역/철구조물 제조",1976-12-28,12월,경기도,False,False,,True,00107066,남광토건,20250327,True
005680,삼영전자공업,KOSPI,유가,전자부품 제조업,"전자부품(알루미늄 전해콘덴서),전기이중층콘덴서,센서 제조,도매",1976-12-28,12월,경기도,False,False,,True,00127200,삼영전자공업,20260312,True
005800,신영와코루,KOSPI,유가,봉제의복 제조업,"여성용 내의류(화운데이션,란제리,블래지어),환자,노령자용 파자마,남성용 내의류 제조",1976-12-28,12월,서울특별시,False,False,,True,00136624,신영와코루,20230223,True
002630,오리엔트바이오,KOSPI,유가,의약품 제조업,의약품 제조,1976-12-28,03월,경기도,False,False,,True,00141626,오리엔트바이오,20260330,True
001550,조비,KOSPI,유가,"비료, 농약 및 살균, 살충제 제조업","복합비료(연초용,수도용,시판용,특수작물용),양액재배용 비료,완효성 비료,부직포 제조,무역",1976-12-28,12월,서울특별시,False,False,,True,00148948,조비,20221229,True
005430,한국공항,KOSPI,유가,기타 운송관련 서비스업,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업",1976-12-28,12월,서울특별시,False,False,,True,00156691,한국공항,20241122,True
004910,조광페인트,KOSPI,유가,기타 화학제품 제조업,"도료(우레탄,에나멜,락카,특수도료) 제조,도매",1976-12-27,12월,부산광역시,False,False,,True,00148920,조광페인트,20221208,True
003080,SB성보,KOSPI,유가,"비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매",1976-12-23,12월,경기도,False,False,,True,00132725,SB성보,20250422,True
004690,삼천리,KOSPI,유가,연료용 가스 제조 및 배관공급업,도시가스 공급/부동산 임대,1976-12-23,12월,서울특별시,False,False,,True,00128555,삼천리,20260325,True
002600,조흥,KOSPI,유가,기타 식품 제조업,"휘핑크림,인스턴트이스트,프루츠칵테일,크림치즈,견과류,건조과일 제조,판매/주택 신축,판매",1976-12-23,12월,경기도,False,False,,True,00149345,조흥,20240701,True
001570,금양,KOSPI,유가,기초 화학물질 제조업,"발포제,사카린,OPTSA,베나졸,TCA 제조",1976-12-17,12월,부산광역시,False,False,,True,00106119,금양,20230621,True
003960,사조대림,KOSPI,유가,수산물 가공 및 저장 처리업,"게맛살,어육연제품,식용류,배합사료 제조",1976-09-16,12월,서울특별시,False,False,,True,00109718,사조대림,20230221,True
002070,비비안,KOSPI,유가,봉제의복 제조업,"여성내의류(스타킹,화운데이숀,란제리),카바링사 제조,수출입/부동산 매매,임대",1976-07-13,12월,서울특별시,False,False,,True,00107677,비비안,20221207,True
003570,SNT다이내믹스,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(동력전달장치 등),공작기계(CNC선반 등),사출성형기 제조",1976-07-08,12월,경상남도,False,False,,True,00134477,SNT다이내믹스,20260326,True
004960,한신공영,KOSPI,유가,건물 건설업,"토목공사,건축공사,주택건설,유통업(백화점),문화교실,주차장",1976-07-07,12월,경기도,False,False,,True,00162063,한신공영,20251205,True
004370,농심,KOSPI,유가,기타 식품 제조업,"라면,스낵,유지 제조,도매,수출입",1976-06-30,12월,서울특별시,False,False,,True,00108241,농심,20260323,True
003720,삼영,KOSPI,유가,플라스틱제품 제조업,"합성수지(BOPP,캐파시타),PPC,랩,종이상자(카톤팩) 제조",1976-06-30,12월,서울특별시,False,False,,True,00127255,삼영,20230424,True
004980,성신양회,KOSPI,유가,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,레미콘 제조",1976-06-30,12월,서울특별시,False,False,,True,00132804,성신양회,20230116,True
004970,신라교역,KOSPI,유가,어로 어업,"원양어업(참치,명태,휠레트,연육,명란,새우),어획물 판매/직물 수출",1976-06-30,12월,서울특별시,False,False,,True,00135962,신라교역,20231114,True
002870,신풍,KOSPI,유가,기타 전문 도매업,"마닐라판지 제조,도소매",1976-06-30,12월,서울특별시,False,False,,True,00137368,신풍,20241008,True
001630,종근당홀딩스,KOSPI,유가,의약품 제조업,"의약품(항생제,위궤양치료제,장기이식면역억제제,고지혈증치료제(로바이드)) 제조,도매",1976-06-30,12월,서울특별시,False,False,,True,00149354,종근당홀딩스,20240329,True
002390,한독,KOSPI,유가,의약품 제조업,"의약품(소화제,크라포란,라식스)제조,도매,부동산 임대",1976-06-30,12월,서울특별시,False,False,,True,00161046,한독,20240701,True
001380,SG글로벌,KOSPI,유가,자동차 신품 부품 제조업,자동차시트 및 자동차시트커버(Seat Trim Cover),1976-06-29,12월,충청남도,False,False,,True,00152039,SG글로벌,20221128,True
003280,흥아해운,KOSPI,유가,해상 운송업,외항화물운송업(케미컬탱커),1976-06-29,12월,서울특별시,False,False,,True,00167208,흥아해운,20231010,True
001250,GS글로벌,KOSPI,유가,상품 종합 도매업,"수출입업(시멘트,철강금속,전기전자,섬유,기계화학),상품중개,광업,채석업/하수처리 서비스/부동산 임대",1976-06-26,12월,서울특별시,False,False,,True,00138190,GS글로벌,20260327,True
002990,금호건설,KOSPI,유가,건물 건설업,"종합건설/여객운송,관광/부동산 임대,분양",1976-06-26,12월,전라남도,False,False,,True,00106313,금호건설,20231219,True
001470,삼부토건,KOSPI,유가,토목 건설업,"토목공사,건축공사,포장공사,건설업,분양사업/건설자재 제조",1976-06-26,12월,서울특별시,False,False,,True,00125974,삼부토건,20250701,True
001820,삼화콘덴서공업,KOSPI,유가,전자부품 제조업,콘덴서(축전기) 제조,1976-06-26,12월,경기도,False,False,,True,00129350,삼화콘덴서공업,20211117,True
001020,페이퍼코리아,KOSPI,유가,"펄프, 종이 및 판지 제조업","제지(신문용지,중질지),합판 제조,건설,석유류 판매",1976-06-26,12월,전북특별자치도,False,False,,True,00134723,페이퍼코리아,20251001,True
001520,동양,KOSPI,유가,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘/건설공사/산업용 송풍기,1976-06-25,12월,서울특별시,False,False,,True,00117337,동양,20260331,True
000880,한화,KOSPI,유가,기타 화학제품 제조업,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",1976-06-24,12월,서울특별시,False,False,,True,01958111,메리츠제1호스팩,20251215,True
001060,JW중외제약,KOSPI,유가,의약품 제조업,"수액제,이상지질혈증치료제,혈우병치료제,소화기궤양치료제,항생제,도매",1976-06-14,12월,경기도,False,False,,True,00149947,JW중외제약,20251202,True
000670,영풍,KOSPI,유가,1차 비철금속 제조업,"제1차 금속산업(아연괴,황산,카드뮴괴),건전지 제조,무역",1976-06-12,12월,서울특별시,False,False,,True,00141307,영풍,20250331,True
001340,PKC,KOSPI,유가,기초 화학물질 제조업,"가성소다,합성염산 제조,판매",1976-06-10,12월,전북특별자치도,False,False,,True,00122472,PKC,20260318,True
005110,한창,KOSPI,유가,기계장비 및 관련 물품 도매업,"소화기, 통신장비 유통",1976-06-01,12월,부산광역시,False,False,,True,00163716,한창,20260309,True
004450,삼화왕관,KOSPI,유가,기타 금속 가공제품 제조업,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출",1976-05-28,12월,경기도,False,False,,True,00129235,삼화왕관,20241128,True
000040,KR모터스,KOSPI,유가,그외 기타 운송장비 제조업,"이륜차(오토바이) 제조,도매",1976-05-25,12월,경상남도,False,False,,True,00924931,엔비알모션,20260128,True
002240,고려제강,KOSPI,유가,1차 철강 제조업,"PC강선,선재 2차제품,와이어로프,비드와이어,SC(Surpass Coat) Stand,각종선재 제조,도매",1976-05-25,12월,부산광역시,False,False,,True,00103006,고려제강,20240401,True
004100,태양금속공업,KOSPI,유가,자동차 신품 부품 제조업,"자동차용 강력볼트,너트,전기전자제품용 나사,자전거부품,전해동박,도금도장설비 제조",1976-05-25,12월,경기도,False,False,,True,00153755,태양금속공업,20221214,True
002820,SUN&L,KOSPI,유가,플라스틱제품 제조업,"펌프 디스펜서, 스프레이 트리거",1976-05-22,12월,인천광역시,False,False,,True,00132211,SUN&L,20260504,True
004840,DRB동일,KOSPI,유가,고무제품 제조업,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매",1976-05-21,12월,부산광역시,False,False,,True,00118266,DRB동일,20260330,True
002350,넥센타이어,KOSPI,유가,고무제품 제조업,"타이어,후랩,고무제타이어(승용자동차용,래디알구조) 제조",1976-05-19,12월,경상남도,False,False,,True,00173874,넥센타이어,20260327,True
004060,SG세계물산,KOSPI,유가,상품 종합 도매업,"피복류,봉제품,P.E제품 수출입,도매,제조/조경사업",1976-04-19,12월,서울특별시,False,False,,True,00133511,SG세계물산,20221209,True
004000,롯데정밀화학,KOSPI,유가,기초 화학물질 제조업,"염소·셀룰로스계열, 암모니아 계열, 전자재료 등 화학제품 제조",1976-04-15,12월,울산광역시,False,False,,True,00157681,롯데정밀화학,20250321,True
000020,동화약품,KOSPI,유가,의약품 제조업,"의약품 제조,판매,수출입",1976-03-24,12월,서울특별시,False,False,,True,00119195,동화약품,20250807,True
000210,DL,KOSPI,유가,기초 화학물질 제조업,지주회사,1976-02-02,12월,서울특별시,False,False,,True,00109693,DL,20250919,True
001120,LX인터내셔널,KOSPI,유가,상품 중개업,"전자,기계,화공,유류.금속,의류 수출입,도소매",1976-01-30,12월,서울특별시,False,False,,True,00120076,LX인터내셔널,20260330,True
002720,국제약품,KOSPI,유가,의약품 제조업,"항생제,안약,제약 제조,도매",1975-12-27,12월,경기도,False,False,,True,00104722,국제약품,20260325,True
003240,태광산업,KOSPI,유가,화학섬유 제조업,"석유화학제품(PTA,AN),화섬사,직물 등",1975-12-27,12월,서울특별시,False,False,,True,00153393,태광산업,20260402,True
005030,부산주공,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품(엔진부품,조향장치부품,브레이장치부품,오토미셧부품) 제조,도매/부동산 임대",1975-12-26,12월,부산광역시,False,False,,True,00124151,부산주공,20221213,True
000990,DB하이텍,KOSPI,유가,반도체 제조업,반도체 제조,1975-12-12,12월,경기도,False,False,,True,00160843,DB하이텍,20260304,True
006570,대림통상,KOSPI,유가,기타 금속 가공제품 제조업,"수전금구,비데,위생도기,샤워부스,타일,양식기,무역",1975-11-20,12월,서울특별시,False,False,,True,00109824,대림통상,20260330,True
000220,유유제약,KOSPI,유가,의약품 제조업,"의약품 제조,판매",1975-11-18,12월,충청북도,False,False,,True,00144818,유유제약,20240701,True
000860,강남제비스코,KOSPI,유가,기타 화학제품 제조업,"도료(페인트,락카,신나,에나멜,바니쉬),안료 제조,판매",1975-11-12,12월,부산광역시,False,False,,True,00100939,강남제비스코,20260102,True
002700,신일전자,KOSPI,유가,기계장비 및 관련 물품 도매업,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입",1975-09-30,12월,충청남도,False,False,,True,00173698,신일전자,20240904,True
001360,삼성제약,KOSPI,유가,의약품 제조업,"의약품(까스명수,쓸기담,에프킬라에어졸,액체우황청심원) 제조,도매",1975-07-04,12월,경기도,False,False,,True,00126414,삼성제약,20240701,True
003230,삼양식품,KOSPI,유가,기타 식품 제조업,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",1975-06-30,12월,서울특별시,False,False,,True,00126955,삼양식품,20260126,True
008260,NI스틸,KOSPI,유가,1차 철강 제조업,"스틸파이프,철강재임가공 제조,도매",1975-06-28,12월,서울특별시,False,False,,True,00116301,NI스틸,20230327,True
000230,일동홀딩스,KOSPI,유가,의약품 제조업,"의약품 제조,도매",1975-06-28,12월,서울특별시,False,False,,True,00146083,일동홀딩스,20260327,True
000490,대동,KOSPI,유가,특수 목적용 기계 제조업,"경운기,트랙터,이앙기,바인더,수확기(콤바인),농업용엔진 및 부품 제조,판매",1975-06-27,12월,대구광역시,False,False,,True,00109286,대동,20260303,True
004540,깨끗한나라,KOSPI,유가,"펄프, 종이 및 판지 제조업","펄프,판지원지,화장지 제조,수출입",1975-06-25,12월,서울특별시,False,False,,True,00113492,깨끗한나라,20251204,True
001420,태원물산,KOSPI,유가,자동차 신품 부품 제조업,"자동차부품,워터펌프,인산정제석고,건축자재(불연내장재), 제조,수출입",1975-06-24,12월,서울특별시,False,False,,True,00154055,태원물산,20221209,True
005930,삼성전자,KOSPI,유가,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",1975-06-11,12월,경기도,False,False,,True,00126380,삼성전자,20251201,True
000300,DH오토넥스,KOSPI,유가,자동차 신품 부품 제조업,"유,무선 통신장비",1975-06-09,12월,전북특별자치도,False,False,,True,00126089,DH오토넥스,20260330,True
001460,BYC,KOSPI,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",1975-06-02,12월,서울특별시,False,False,,True,00122579,BYC,20230810,True
003620,KG모빌리티,KOSPI,유가,자동차용 엔진 및 자동차 제조업,"자동차,자동차부품,차륜,정비 제조/도소매",1975-05-29,12월,경기도,False,False,,True,00138242,KG모빌리티,20250604,True
005610,삼립,KOSPI,유가,기타 식품 제조업,"빵,아이스크림,과자,케익,유산균음료,인스턴트식품,병조림,면류,식용유 제조,판매",1975-05-02,12월,경기도,False,False,,True,00125530,삼립,20260423,True
007570,일양약품,KOSPI,유가,의약품 제조업,"일반의약품(원비디,영비천,아진탈,디세텔,노루모산),항암제(베타-이뮤난),전문의약품 제조,판매,수출입",1974-08-28,12월,경기도,False,False,,True,00146454,일양약품,20251020,True
002320,한진,KOSPI,유가,도로 화물 운송업,"포장화물,택배산업,항만하역,고속버스사업,운수보관",1974-08-12,12월,서울특별시,False,False,,True,00163512,한진,20250901,True
002200,한국수출포장공업,KOSPI,유가,"골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매",1974-06-28,12월,서울특별시,False,False,,True,00158112,한국수출포장공업,20230210,True
005380,현대자동차,KOSPI,유가,자동차용 엔진 및 자동차 제조업,"자동차(승용차,버스,트럭,특장차),자동차부품,자동차전착도료 제조,차량정비사업",1974-06-28,12월,서울특별시,False,False,,True,00164742,현대자동차,20260331,True
005360,모나미,KOSPI,유가,생활용품 도매업,"BP153(BALL POINT PEN), P-3000(PLUS PEN), 유성매직, 보드마카, 네임펜, PARKER, WARTERMAN, 색연필",1974-06-26,12월,경기도,False,False,,True,00121288,모나미,20260401,True
009830,한화솔루션,KOSPI,유가,기초 화학물질 제조업,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업",1974-06-19,12월,서울특별시,False,False,,True,00162461,한화솔루션,20250725,True
006380,카프로,KOSPI,유가,기초 화학물질 제조업,"카프로락탐,유안비료 제조",1974-05-28,12월,울산광역시,False,False,,True,00159810,카프로,20250904,True
001070,대한방직,KOSPI,유가,직물직조 및 직물제품 제조업,"면사,화섬사,면직물 제조,판매,건설",1973-12-28,12월,서울특별시,False,False,,True,00112970,대한방직,20220204,True
004410,서울식품공업,KOSPI,유가,기타 식품 제조업,"빵,스넥,마아가린,유지류,사료 제조,도매",1973-12-28,12월,충청북도,False,False,,True,00130879,서울식품공업,20260330,True
000680,LS네트웍스,KOSPI,유가,상품 종합 도매업,"혁화,의류,등산용품 도매,제조/부동산 임대",1973-11-15,12월,경상남도,False,False,,True,01933981,비엔케이제3호스팩,20251121,True
001210,금호전기,KOSPI,유가,전구 및 조명장치 제조업,"형광등,백열전구,전구식현광등,실드빔(차량용전조) 제조,판매",1973-11-15,12월,서울특별시,False,False,,True,00106395,금호전기,20260306,True
000270,기아,KOSPI,유가,자동차용 엔진 및 자동차 제조업,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비",1973-07-21,12월,서울특별시,False,False,,True,00106641,기아,20260512,True
000150,두산,KOSPI,유가,전자부품 제조업,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",1973-06-29,12월,서울특별시,False,False,,True,01817920,페스카로,20251210,True
005010,휴스틸,KOSPI,유가,1차 철강 제조업,"강관(배관용,구조용,유정용) 제조,도매",1973-06-29,12월,서울특별시,False,False,,True,00156488,휴스틸,20250327,True
002900,TYM,KOSPI,유가,특수 목적용 기계 제조업,"농기계,연초용필터,금속제양식기,철강압연 제조,도매,수출입/신문서적 수출입,판매",1973-06-26,12월,서울특별시,False,False,,True,00117230,TYM,20260402,True
003090,대웅,KOSPI,유가,의약품 제조업,"지주회사/의약품,화공약품,농예약품,위생용품,의료용구,식품,전기전자기구,부품 제조,판매",1973-06-26,12월,경기도,False,False,,True,00111810,대웅,20241025,True
003780,진양산업,KOSPI,유가,플라스틱제품 제조업,"합성수지,폴리우레탄스폰지 제조,도매,수출입",1973-06-26,12월,경상남도,False,False,,True,00150439,진양산업,20250314,True
003520,영진약품,KOSPI,유가,의약품 제조업,"의약품(드링크제,항생제,영양수액제),의약부외품 제조,판매",1973-06-25,12월,서울특별시,False,False,,True,00141149,영진약품,20240701,True
002380,케이씨씨,KOSPI,유가,기타 화학제품 제조업,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",1973-06-25,12월,서울특별시,False,False,,True,00105271,케이씨씨,20240703,True
005300,롯데칠성음료,KOSPI,유가,비알코올음료 및 얼음 제조업,"청량음료,과채류음료,곡류음료,주류 제조,판매/자동차정비,연수원",1973-06-21,12월,서울특별시,False,False,,True,00120571,롯데칠성음료,20250326,True
003200,일신방직,KOSPI,유가,방적 및 가공사 제조업,"면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출",1973-05-23,12월,서울특별시,False,False,,True,00146269,일신방직,20221202,True
002790,아모레퍼시픽홀딩스,KOSPI,유가,기타 화학제품 제조업,지주회사,1973-04-30,12월,서울특별시,False,False,,True,00154462,아모레퍼시픽홀딩스,20250425,True
007210,벽산,KOSPI,유가,기타 비금속 광물제품 제조업,"단열재, 천장재, 외장재, 내장재, 외단열, 바닥재 등",1972-01-04,12월,서울특별시,False,False,,True,00122898,벽산,20221205,True
001130,대한제분,KOSPI,유가,"곡물가공품, 전분 및 전분제품 제조업","소맥분,토코밀,프리믹스,밀가루조제품,제분부산물 제조/파스타 수입,판매",1970-11-25,12월,서울특별시,False,False,,True,00113243,대한제분,20260330,True
001680,대상,KOSPI,유가,기타 식품 제조업,"전분,라이신,물엿,과당,포도당,MSG및 사료,조미료,항생제,핵산,커피 제조,도매/토목공사,건축공사",1970-04-01,12월,서울특별시,False,False,,True,00121941,대상,20240701,True
000970,한국주철관공업,KOSPI,유가,1차 철강 제조업,"수도용주철관,강관 제조",1969-12-12,12월,부산광역시,False,False,,True,00159573,한국주철관공업,20240401,True
003300,한일홀딩스,KOSPI,유가,"시멘트, 석회, 플라스터 및 그 제품 제조업",지주사업,1969-11-20,12월,서울특별시,False,False,,True,00162993,한일홀딩스,20230112,True
004250,엔피씨,KOSPI,유가,플라스틱제품 제조업,"산업용기프라스틱제품(플라스틱 파렛트,시트 파렛트) 제조,판매",1969-09-08,12월,경기도,False,False,,True,00108038,엔피씨,20250401,True
001440,대한전선,KOSPI,유가,절연선 및 케이블 제조업,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",1968-12-27,12월,경기도,False,False,,True,00113207,대한전선,20250926,True
001790,대한제당,KOSPI,유가,"곡물가공품, 전분 및 전분제품 제조업","제당,가축용 배합사료,설탕,기능성감미료(자일로올리고당),외식산 제조,도소매/부동산 임대",1968-12-27,12월,인천광역시,False,False,,True,00113234,대한제당,20240701,True
002420,세기상사,KOSPI,유가,연료 소매업,"극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대",1968-12-27,12월,서울특별시,False,False,,True,00133618,세기상사,20221201,True
000950,전방,KOSPI,유가,방적 및 가공사 제조업,"면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출",1968-10-21,12월,서울특별시,False,False,,True,00147222,전방,20221207,True
003490,대한항공,KOSPI,유가,항공 여객 운송업,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매",1966-03-18,12월,서울특별시,False,False,,True,00113526,대한항공,20260316,True
001530,디아이동일,KOSPI,유가,상품 중개업,"면사,화섬사,면포,혼방포,스포츠웨어용 신합섬 제조,도매,수출",1964-01-04,12월,서울특별시,False,False,,True,00118345,디아이동일,20260327,True
000100,유한양행,KOSPI,유가,의약품 제조업,"의약품(삐콤씨, 안티푸라민, 렉라자, 로수바미브, 코푸시럽 등), 생활용품(유한락스, 해피홈, 유한젠), 동물약품",1962-11-01,12월,서울특별시,False,False,,True,00145109,유한양행,20230208,True
000120,CJ대한통운,KOSPI,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",1956-07-02,12월,서울특별시,False,False,,True,00113410,CJ대한통운,20240326,True
000050,경방,KOSPI,유가,종합 소매업,"섬유류(면사,면혼방사,면직물,면혼방직물,화섬사,화섬직물) 제조,도매,수출입",1956-03-03,12월,서울특별시,False,False,,True,00101628,경방,20221208,True
003480,한진중공업홀딩스,KOSPI,유가,연료용 가스 제조 및 배관공급업,지주회사,1956-03-03,12월,경기도,False,False,,True,00163673,한진중공업홀딩스,20260306,True
