theta_hat,se_hat,ci_low,ci_high,bias,covered,ci_length,max_abs_score,p99_abs_score,share_top1pct,share_top0_5pct,share_top0_1pct,estimator,clip_quantile,tau,rep,tail_type,contamination,overlap,nuisance,learner,theta_true,n,p
0.9692509699512332,0.031121404627744084,0.9082541377325566,1.0302478021699097,-0.030749030048766834,1,0.12199366443735316,5.3313511655357795,3.7153630953952907,0.0658267371156218,0.035919131067313606,0.00815159664455314,score_clipped_dml,0.999,8.455113867379978,9,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0009755197383956,0.029351072958894154,0.9434484738313555,1.0585025656454357,0.0009755197383956027,1,0.1150540918140801,6.086947542812962,3.627033893576204,0.07214043245124975,0.04020017383347824,0.00998007087266877,standard_dml,,,10,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9874821241323088,0.02835663462154651,0.9319041415513161,1.0430601067133016,-0.012517875867691153,1,0.11115596516198556,4.833597811188961,3.3211229569801843,0.06617443072340878,0.03572599238666282,0.008081404311387586,outcome_winsorized_dml,,,10,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0026396007079306,0.029527471826491177,0.9447668193734867,1.0605123820423743,0.0026396007079305672,1,0.11574556266888758,6.046806522047859,3.537753368020422,0.07266186435199885,0.040414152004315654,0.009824964482637826,covariate_winsorized_dml,,,10,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9996957007481987,0.029479719884250126,0.9419165115007392,1.0574748899956583,-0.0003042992518013099,1,0.11555837849491912,4.683840887187057,3.6253647643801035,0.069465757434668,0.0374613750174833,0.0077013944785653595,score_clipped_dml,0.95,4.683840887187057,10,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0006069054664035,0.029485559027501572,0.9428162717084706,1.0583975392243365,0.0006069054664035178,1,0.11558126751586595,5.709612759672805,3.627585575004164,0.07155729750742784,0.03960674028377504,0.009367172032937224,score_clipped_dml,0.97,5.709612759672805,10,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0009755197383958,0.029351072958894154,0.9434484738313558,1.0585025656454359,0.0009755197383958247,1,0.1150540918140801,6.086947542812959,3.6270338935762036,0.07214043245124976,0.04020017383347824,0.009980070872668766,score_clipped_dml,0.99,8.83470741229545,10,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0009755197383958,0.029351072958894154,0.9434484738313558,1.0585025656454359,0.0009755197383958247,1,0.1150540918140801,6.086947542812959,3.6270338935762036,0.07214043245124976,0.04020017383347824,0.009980070872668766,score_clipped_dml,0.995,9.77201268681439,10,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0009755197383958,0.029351072958894154,0.9434484738313558,1.0585025656454359,0.0009755197383958247,1,0.1150540918140801,6.086947542812959,3.6270338935762036,0.07214043245124976,0.04020017383347824,0.009980070872668766,score_clipped_dml,0.999,11.661118600388587,10,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9546985571923996,0.03136830567527142,0.8932178078128242,1.0161793065719749,-0.0453014428076004,1,0.12296149875915063,4.671721673026424,3.5922190933753884,0.06465442319966559,0.03474880832730024,0.007474692832116426,standard_dml,,,11,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9338332526006224,0.030296843644390888,0.8744525302123751,0.9932139749888698,-0.06616674739937756,0,0.11876144477649464,4.7721968030100035,3.4362949940379437,0.06432416892948556,0.03488414447406341,0.0078358675157192,outcome_winsorized_dml,,,11,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9604620173434321,0.03138007767010976,0.8989581952779474,1.0219658394089168,-0.03953798265656794,1,0.12300764413096943,4.696593182926962,3.5017209501839197,0.064488687516994,0.034535765637058534,0.007477805453629227,covariate_winsorized_dml,,,11,normal,0.0,strong,linear,lasso,1.0,1000,20
