corp_code,corp_name,year,rcept_no,rcept_dt,report_nm,MaterialCorrection,MaterialKeywordHits,MaterialKeywords
00153755,태양금속공업,2022,20220630000596,20220630,[기재정정]사업보고서 (2017.12),0,0,
00153755,태양금속공업,2022,20220630000577,20220630,[기재정정]사업보고서 (2016.12),0,0,
00132211,SUN&L,2022,20220812000487,20220812,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00132211,SUN&L,2023,20230515001480,20230515,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00118266,DRB동일,2018,20180713000559,20180713,[기재정정]사업보고서 (2017.12),0,0,
00118266,DRB동일,2018,20180713000554,20180713,[기재정정]사업보고서 (2016.12),0,0,
00157681,롯데정밀화학,2024,20240329003375,20240329,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00119195,동화약품,2018,20180618000261,20180618,[기재정정]사업보고서 (2017.12),0,0,
00119195,동화약품,2018,20180618000237,20180618,[기재정정]사업보고서 (2017.12),0,0,
00109693,DL,2018,20180402004589,20180402,[기재정정]사업보고서 (2017.12),0,0,
00109693,DL,2020,20200515001792,20200515,[기재정정]사업보고서 (2019.12),0,0,
00109693,DL,2021,20210405003117,20210405,[기재정정]사업보고서 (2020.12),0,0,
00109693,DL,2021,20210319001199,20210319,[기재정정]사업보고서 (2020.12),0,0,
00109693,DL,2022,20220816002153,20220816,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00109693,DL,2023,20230728000644,20230728,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00109693,DL,2023,20230728000642,20230728,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00109693,DL,2024,20240329002623,20240329,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00120076,LX인터내셔널,2024,20240320000868,20240320,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00153393,태광산업,2019,20190417000571,20190417,[기재정정]사업보고서 (2018.12),0,0,
00153393,태광산업,2019,20190417000558,20190417,[기재정정]사업보고서 (2017.12),0,0,
00153393,태광산업,2019,20190417000543,20190417,[기재정정]사업보고서 (2016.12),0,0,
00153393,태광산업,2019,20190417000536,20190417,[기재정정]사업보고서 (2015.12),0,0,
00153393,태광산업,2019,20190417000526,20190417,[기재정정]사업보고서 (2014.12),0,0,
00153393,태광산업,2022,20220225006914,20220225,[기재정정]사업보고서 (2020.12),0,0,
00153393,태광산업,2024,20240329003575,20240329,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00124151,부산주공,2018,20180615000366,20180615,[기재정정]사업보고서 (2017.12),0,0,
00124151,부산주공,2018,20180515001725,20180515,[기재정정]사업보고서 (2016.12),0,0,
00124151,부산주공,2018,20180515001669,20180515,[기재정정]사업보고서 (2015.12),0,0,
00124151,부산주공,2018,20180515001640,20180515,[기재정정]사업보고서 (2014.12),0,0,
00124151,부산주공,2018,20180515001612,20180515,[기재정정]사업보고서 (2013.12),0,0,
00124151,부산주공,2018,20180515001583,20180515,[기재정정]사업보고서 (2012.12),0,0,
00124151,부산주공,2018,20180515001549,20180515,[기재정정]사업보고서 (2011.12),0,0,
00124151,부산주공,2018,20180330001593,20180330,[기재정정]사업보고서 (2016.12),0,0,
00124151,부산주공,2019,20190401005073,20190401,[기재정정]사업보고서 (2018.12),0,0,
00124151,부산주공,2021,20210420000237,20210420,[기재정정]사업보고서 (2020.12),0,0,
00124151,부산주공,2021,20210420000234,20210420,[기재정정]사업보고서 (2019.12),0,0,
00124151,부산주공,2021,20210420000231,20210420,[기재정정]사업보고서 (2018.12),0,0,
00124151,부산주공,2021,20210319000166,20210319,[기재정정]사업보고서 (2020.12),0,0,
00124151,부산주공,2023,20230323001492,20230323,[기재정정]사업보고서 (2022.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00160843,DB하이텍,2018,20180813000640,20180813,[기재정정]사업보고서 (2017.12),0,0,
00160843,DB하이텍,2024,20240327001130,20240327,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00109824,대림통상,2019,20190619000229,20190619,[기재정정]사업보고서 (2018.12),0,0,
00100939,강남제비스코,2018,20181231000137,20181231,[기재정정]사업보고서 (2017.12),0,0,
00100939,강남제비스코,2018,20181231000132,20181231,[기재정정]사업보고서 (2016.12),0,0,
00100939,강남제비스코,2018,20181231000124,20181231,[기재정정]사업보고서 (2015.12),0,0,
00100939,강남제비스코,2018,20181231000116,20181231,[기재정정]사업보고서 (2014.12),0,0,
00100939,강남제비스코,2018,20181231000114,20181231,[기재정정]사업보고서 (2013.12),0,0,
00100939,강남제비스코,2018,20181231000110,20181231,[기재정정]사업보고서 (2012.12),0,0,
00100939,강남제비스코,2018,20181231000103,20181231,[기재정정]사업보고서 (2011.12),0,0,
00173698,신일전자,2019,20190626000411,20190626,[기재정정]사업보고서 (2018.12),0,0,
00126414,삼성제약,2018,20180607000030,20180607,[기재정정]사업보고서 (2017.12),0,0,
00126414,삼성제약,2021,20210707000529,20210707,[기재정정]사업보고서 (2020.12),0,0,
00126414,삼성제약,2022,20220812000933,20220812,[기재정정]사업보고서 (2021.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00126955,삼양식품,2020,20200331001835,20200331,[기재정정]사업보고서 (2019.12),0,0,
00116301,NI스틸,2018,20180611000252,20180611,[기재정정]사업보고서 (2017.12),0,0,
00116301,NI스틸,2019,20190618000170,20190618,[기재정정]사업보고서 (2018.12),0,0,
00109286,대동,2024,20240320002054,20240320,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00113492,깨끗한나라,2020,20200709000357,20200709,[기재정정]사업보고서 (2018.12),0,0,
00113492,깨끗한나라,2022,20220325001053,20220325,[첨부정정]사업보고서 (2021.12),0,0,
00113492,깨끗한나라,2024,20240401001062,20240401,[기재정정]사업보고서 (2023.12),1,29,감사용역|감사위원|감사의견|감사인|관계기업|내부회계관리제도|당기순이익|매출|부채총계|비감사용역|사외이사|소액주주|손익계산서|연결재무제표|영업이익|이사회|자본변동표|자본총계|자산총계|재무상태표|재무제표|종속기업|최대주주|출자|타법인|특수관계|포괄손익계산서|현금흐름표|회계감사
00126089,DH오토넥스,2020,20200812000329,20200812,[기재정정]사업보고서 (2019.12),0,0,
00126089,DH오토넥스,2021,20210607000169,20210607,[기재정정]사업보고서 (2019.12),0,0,
00126089,DH오토넥스,2021,20210607000165,20210607,[기재정정]사업보고서 (2018.12),0,0,
00126089,DH오토넥스,2021,20210607000157,20210607,[기재정정]사업보고서 (2017.12),0,0,
00126089,DH오토넥스,2021,20210406002956,20210407,[기재정정]사업보고서 (2020.12),0,0,
00126089,DH오토넥스,2021,20210406002944,20210407,[기재정정]사업보고서 (2020.12),0,0,
00126089,DH오토넥스,2021,20210406002873,20210406,[기재정정]사업보고서 (2020.12),0,0,
00126089,DH오토넥스,2022,20220503000009,20220503,[기재정정]사업보고서 (2019.12),0,0,
00126089,DH오토넥스,2022,20220503000008,20220503,[기재정정]사업보고서 (2018.12),0,0,
