estimator,theta,se,ci_low,ci_high,J_hat,score_sd,top1_share,top05_share,ess,tau,q,bias_proxy,notes,true_theta,bias,rmse_component,covered,tail,contamination,weak_overlap,nonlinear,rep
score_clipped_dml_q0.999,0.5406415293357449,0.05615984070687304,0.43057026417276734,0.6507127944987225,-0.21390027007595216,0.46524619476039686,0.04637377323366312,0.02378854618265224,839.7005391584921,1.879025688521877,0.999,5.922907374931056e-05,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.04064152933574494,0.0016517339067482167,1,normal,0.0,False,False,4
standard_dml,0.4410882987842785,0.056424978818888596,0.33049737247082145,0.5516792250977356,-0.21011531822981427,0.45917131526982724,0.048274251758030455,0.02467018234677192,816.746280662639,,,,Standard orthogonal-score DML.,0.5,-0.05891170121572148,0.0034705885401304397,1,normal,0.0,False,False,5
outcome_winsorized_dml,0.43656116433820813,0.05620041859173146,0.3264103679823392,0.546711960694077,-0.21011531822981427,0.4573439044844018,0.04802375888426247,0.024514491270026497,817.4451657577478,,,,Standard orthogonal-score DML.,0.5,-0.06343883566179187,0.004024485870123836,1,normal,0.0,False,False,5
covariate_winsorized_dml,0.4450292447990281,0.0564315739007322,0.3344253923626825,0.5556330972353737,-0.21037106295924,0.4597839362355533,0.04798800486463786,0.024483905798062647,820.9718863863976,,,,Standard orthogonal-score DML.,0.5,-0.05497075520097189,0.003021783927365178,1,normal,0.0,False,False,5
score_clipped_dml_q0.95,0.45236355777977916,0.057850704741361725,0.33897826000644965,0.5657488555531087,-0.18919403632265738,0.4238983500218113,0.029143214096992977,0.013600166578596718,886.4640949674266,0.9493783095969531,0.95,0.012966796390839837,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.04763644222022084,0.002269230627400439,1,normal,0.0,False,False,5
score_clipped_dml_q0.97,0.45104916891869007,0.05720806214664546,0.3389234274859358,0.5631749103514443,-0.19613431292554512,0.43456670065164604,0.03221849942879344,0.015035299733436942,867.2575679015758,1.0642541703047446,0.97,0.008381628559683428,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.04895083108130993,0.0023961838635509383,1,normal,0.0,False,False,5
score_clipped_dml_q0.99,0.4471891666503903,0.05668924178654333,0.33608029443788234,0.5582980388628983,-0.20517204973358477,0.4504685495192283,0.04116924478632287,0.01921231423361733,836.0444740600734,1.384081370510588,0.99,0.0025101532442572843,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.052810833349609676,0.0027889841190802457,1,normal,0.0,False,False,5
score_clipped_dml_q0.995,0.4438292406742324,0.056629232104685845,0.3328379852768888,0.554820496071576,-0.20777987017604949,0.4557112738324767,0.045697010638046924,0.02209245253620771,824.7023275658412,1.5991348570462078,0.995,0.000919692986456013,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.056170759325767594,0.003155154203233307,1,normal,0.0,False,False,5
score_clipped_dml_q0.999,0.44163703638091223,0.0565255699988137,0.33084895497763955,0.5524251177841849,-0.20952410843996458,0.4586956074698794,0.04795425474090808,0.02433994390266395,817.8861200026905,1.8344981527927873,0.999,0.00011497375570218275,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.05836296361908777,0.0034062355224029625,1,normal,0.0,False,False,5
standard_dml,0.45007205301096503,0.05564499366673719,0.34100986950420076,0.5591342365177293,-0.21370716563332784,0.460564872678103,0.049037262505971145,0.02563113676953637,826.496732319393,,,,Standard orthogonal-score DML.,0.5,-0.049927946989034966,0.0024927998905398857,1,normal,0.0,False,False,6
outcome_winsorized_dml,0.44303713148263985,0.05527720639336872,0.33469579778564995,0.5513784651796297,-0.21370716563332784,0.4575207551830761,0.04875612788066783,0.0254332332016479,828.6552614062285,,,,Standard orthogonal-score DML.,0.5,-0.056962868517360155,0.0032447683897260608,1,normal,0.0,False,False,6
covariate_winsorized_dml,0.4478325346754266,0.05572134129308294,0.3386207125707195,0.5570443567801338,-0.21348612325472807,0.46071976323611075,0.04915153511426299,0.025715946487706844,825.1303072785064,,,,Standard orthogonal-score DML.,0.5,-0.05216746532457339,0.0027214444383905673,1,normal,0.0,False,False,6
score_clipped_dml_q0.95,0.44935917078513155,0.05585359925434828,0.3398881278396757,0.5588302137305874,-0.195078539208402,0.421994012551309,0.029129236465259688,0.013593643683787859,906.2699091206492,0.9551547232994549,0.95,0.01385711431603018,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.050640829214868455,0.0025644935835694746,1,normal,0.0,False,False,6
score_clipped_dml_q0.97,0.44884724981459956,0.05573998698395448,0.33959888282731737,0.5580956168018817,-0.2018599146487817,0.43577526712540665,0.03305960849718868,0.015427817298688046,880.031681603937,1.103110440380758,0.97,0.008085114907524336,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.05115275018540044,0.002616603851529985,1,normal,0.0,False,False,6
score_clipped_dml_q0.99,0.4473808299591855,0.055750698070476536,0.3381114696280848,0.5566501902902862,-0.20892935782825953,0.45112345594313,0.041838919386286894,0.019524829046933888,848.5440069630404,1.4191314027805555,0.99,0.0025676495383049175,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.05261917004081451,0.002768777055784151,1,normal,0.0,False,False,6
score_clipped_dml_q0.995,0.44656825060317823,0.055575909574612566,0.33764146942888285,0.5554950317774736,-0.2111685632108114,0.45452887057326885,0.04477980019737006,0.021281862318576285,841.0276463614457,1.551597301138286,0.995,0.001519832927701452,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.05343174939682177,0.002854951843604764,1,normal,0.0,False,False,6
score_clipped_dml_q0.999,0.4490289925774979,0.05566735486818182,0.3399229819212511,0.5581350032337447,-0.2129082565687224,0.45902751496658145,0.048115804484194884,0.024690846538383417,830.4264580910794,1.9475656660656324,0.999,0.00032979630137584484,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.0509710074225021,0.0025980435976647644,1,normal,0.0,False,False,6
standard_dml,0.5188083177938931,0.05576546336629079,0.40951001801477543,0.6281066175730109,-0.21259140627064738,0.45915217877130216,0.04628348581085089,0.02438875045692833,821.9060910346664,,,,Standard orthogonal-score DML.,0.5,0.018808317793893137,0.0003537528182360772,1,normal,0.0,False,False,7
outcome_winsorized_dml,0.5158198681260785,0.05546505097353623,0.4071103658172692,0.6245293704348878,-0.21259140627064738,0.45667869435394626,0.045426814045994815,0.023385813032125616,823.2879602031555,,,,Standard orthogonal-score DML.,0.5,0.015819868126078496,0.00025026822752651434,1,normal,0.0,False,False,7
covariate_winsorized_dml,0.5270578842438473,0.05583006116352035,0.41763297510867897,0.6364827933790155,-0.21291992412332006,0.4603944036466473,0.0461699798680003,0.02423722528838502,823.6864275579927,,,,Standard orthogonal-score DML.,0.5,0.027057884243847252,0.0007321290997534374,1,normal,0.0,False,False,7
score_clipped_dml_q0.95,0.5311080476243176,0.05762564064347685,0.41816386737705546,0.6440522278715798,-0.1915347793770768,0.42747334730676934,0.029525153270296235,0.013778404859471577,884.1071250253605,0.9686417978798738,0.95,0.011676981539542488,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.031108047624317625,0.0009677106269968134,1,normal,0.0,False,False,7
score_clipped_dml_q0.97,0.5254549077710868,0.05701363648809876,0.4137102336267546,0.6371995819154191,-0.19949660572932199,0.44051416994081716,0.033240950823656884,0.015512443717706548,860.575426128983,1.1087594856904186,0.97,0.006199470060711973,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.025454907771086832,0.0006479523296345368,1,normal,0.0,False,False,7
score_clipped_dml_q0.99,0.5200674281917316,0.055986696363699004,0.4103355197055019,0.6297993366779613,-0.2080756636089598,0.45118199425867556,0.039864637368137106,0.018603497438463984,839.855598364715,1.3454000686325969,0.99,0.002271459610150765,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.020067428191731573,0.00040270167423030314,1,normal,0.0,False,False,7
score_clipped_dml_q0.995,0.5193093498994898,0.05573553716293851,0.4100697044011366,0.628548995397843,-0.20987712368440695,0.4530466509061169,0.041601301165551004,0.019598228156674773,835.9790873480537,1.4199080345927853,0.995,0.0016603435119500526,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.019309349899489847,0.00037285099354092855,1,normal,0.0,False,False,7
score_clipped_dml_q0.999,0.5186557922875212,0.05589946696456782,0.4090948502819818,0.6282167342930607,-0.2117269207153738,0.4583839234021663,0.04579829162141763,0.023892996250322908,823.8252407106478,1.9718686189506578,0.999,0.00017253135933939281,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.018655792287521233,0.0003480385858751367,1,normal,0.0,False,False,7
standard_dml,0.48667914933857165,0.056007454549227176,0.37690655555632235,0.5964517431208209,-0.20916082435629388,0.45370316561335333,0.05142536594432663,0.02698325089896846,788.424365819496,,,,Standard orthogonal-score DML.,0.5,-0.013320850661428352,0.00017744506234407614,1,normal,0.0,False,False,8
outcome_winsorized_dml,0.4800526665259342,0.055627077761355545,0.37102559754846837,0.5890797355034001,-0.20916082435629388,0.45062182306400533,0.0508165423076448,0.02648614286512132,791.5314957516823,,,,Standard orthogonal-score DML.,0.5,-0.019947333474065798,0.0003978961127255859,1,normal,0.0,False,False,8
covariate_winsorized_dml,0.4868905547200145,0.05579390870070653,0.37753650310991377,0.5962446063301152,-0.2092541593176483,0.45217496758582926,0.05131825122314096,0.02706724123270482,790.3870216215065,,,,Standard orthogonal-score DML.,0.5,-0.013109445279985477,0.0001718575555489335,1,normal,0.0,False,False,8
score_clipped_dml_q0.95,0.5007652944384632,0.05722828981304479,0.38859990750807494,0.6129306813688514,-0.1869574494859509,0.41438036826443464,0.03038025643659112,0.014177453003742528,867.6423214137363,0.9571291179363868,0.95,0.013750362876237451,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.0007652944384631821,5.856755775426773e-07,1,normal,0.0,False,False,8
score_clipped_dml_q0.97,0.49722935822175124,0.05631642029863271,0.3868512026982107,0.6076075137452918,-0.1946286213115863,0.42450946441558934,0.03328390545043651,0.01553248921020371,849.0528891696766,1.0626704063251262,0.97,0.009539678826370605,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.0027706417782487613,7.676455863377458e-06,1,normal,0.0,False,False,8
score_clipped_dml_q0.99,0.4892233169672251,0.05608035909230988,0.3793078329062244,0.5991388010282258,-0.203979945884439,0.44304096830281,0.04301018754205687,0.020071420852959872,812.3817067418339,1.4018606615091085,0.99,0.002891205274634278,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.010776683032774903,0.00011613689718889848,1,normal,0.0,False,False,8
score_clipped_dml_q0.995,0.4888059150236983,0.05594985575312649,0.3791462128073592,0.5984656172400373,-0.20624097551307524,0.44690946741251525,0.04644911629824415,0.02188137571442109,804.1426195489859,1.533781498667723,0.995,0.0017166154406436406,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.0111940849763017,0.0001253075384566634,1,normal,0.0,False,False,8
score_clipped_dml_q0.999,0.48697744887694305,0.05605079613123144,0.37711990715493243,0.5968349905989536,-0.20857759774092577,0.45278817503695984,0.050861879017316064,0.026405476017813043,790.677799549378,2.0469835805042167,0.999,0.0001954689130185881,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.013022551123056947,0.00016958683775263175,1,normal,0.0,False,False,8
standard_dml,0.5303328950455254,0.05534007545864367,0.42186834024485487,0.6387974498461959,-0.21605616207298786,0.46307574459876455,0.05097560943246153,0.02609848702091193,815.1082938047937,,,,Standard orthogonal-score DML.,0.5,0.030332895045525388,0.0009200845218428586,1,normal,0.0,False,False,9
outcome_winsorized_dml,0.5263600194519428,0.054955902616665615,0.41864842958538767,0.6340716093184979,-0.21605616207298786,0.45986105572493813,0.05013538057822504,0.025520755498642973,817.2778531332808,,,,Standard orthogonal-score DML.,0.5,0.026360019451942773,0.0006948506255068014,1,normal,0.0,False,False,9
covariate_winsorized_dml,0.5330583425233866,0.0553478996079834,0.42457845267180055,0.6415382323749727,-0.21614992991014584,0.46334221780173,0.05082417450724183,0.026096891473157174,815.0998854008077,,,,Standard orthogonal-score DML.,0.5,0.033058342523386575,0.001092854010393549,1,normal,0.0,False,False,9
score_clipped_dml_q0.95,0.5152781975698847,0.05557022024291163,0.4063625672808192,0.6241938278589502,-0.19604356111846855,0.4219299269344664,0.029865693309699817,0.013937323544526585,899.862021193909,0.9756868464632075,0.95,0.014410611722079102,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.015278197569884688,0.0002334233209844304,1,normal,0.0,False,False,9
score_clipped_dml_q0.97,0.5187022668353953,0.055280180577249906,0.4103551038451149,0.6270494298256758,-0.20289028368893605,0.4343865122997556,0.033283934530112476,0.01553250278071916,876.1050641974944,1.1045837345024097,0.97,0.00925428212800095,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.01870226683539533,0.0003497747847823281,1,normal,0.0,False,False,9
score_clipped_dml_q0.99,0.5267529229630112,0.055712790242112085,0.417557860610237,0.6359479853157854,-0.21071294028329748,0.45466523325478847,0.04472798168057725,0.020873058117602712,834.3424476965868,1.5161870213463398,0.99,0.002233419804591083,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.02675292296301124,0.000715718887064814,1,normal,0.0,False,False,9
score_clipped_dml_q0.995,0.5274819231046748,0.05559060511722937,0.4185263391961172,0.6364375070132324,-0.2129303488250223,0.45844220905043087,0.04777919938155043,0.022882319809266024,825.9546379166588,1.6674987697543926,0.995,0.001146967674522212,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.027481923104674788,0.000755256097531258,1,normal,0.0,False,False,9
score_clipped_dml_q0.999,0.5294768787361841,0.05547825233899181,0.4207415022265351,0.638212255245833,-0.21509342309965854,0.46216338168090787,0.05042463447006489,0.025533535569079054,817.3388521129947,1.9734116548376373,0.999,0.0001991226892230533,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.029476878736184098,0.0008688863800277023,1,normal,0.0,False,False,9
standard_dml,0.5022144311381453,0.05328400968319501,0.39777969120719964,0.6066491710690911,-0.2227358552745506,0.4596557127285,0.04173127414154717,0.021590812711154893,885.090894626089,,,,Standard orthogonal-score DML.,0.5,0.002214431138145345,4.903705265587689e-06,1,normal,0.0,False,False,10
outcome_winsorized_dml,0.49640315381052,0.05300660742036727,0.39251211232394656,0.6002941952970935,-0.2227358552745506,0.4572626958442471,0.04171387769447677,0.021600513968216103,883.9527197101622,,,,Standard orthogonal-score DML.,0.5,-0.003596846189479974,1.293730251077661e-05,1,normal,0.0,False,False,10
covariate_winsorized_dml,0.5081133265441352,0.05331563071108178,0.4036166105373773,0.6126100425508931,-0.2228513603094738,0.4601669992212958,0.041322665382008406,0.02123962516774435,885.9459593346089,,,,Standard orthogonal-score DML.,0.5,0.008113326544135213,6.582606761176904e-05,1,normal,0.0,False,False,10
score_clipped_dml_q0.95,0.49445105270595774,0.05446292950114164,0.3877056723911761,0.6011964330207393,-0.20454225462456677,0.43144919811743015,0.02687726632320677,0.01254272428416316,941.9548059664534,0.9186273076482172,0.95,0.011149501254607907,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.005548947294042261,3.0790816072058936e-05,1,normal,0.0,False,False,10
score_clipped_dml_q0.97,0.49388272212135703,0.054165532161894236,0.38772022988059834,0.6000452143621157,-0.21091359001077947,0.4424591776632556,0.03016966012171184,0.014079174723465525,921.6320391361178,1.046000675033479,0.97,0.0062431095542864155,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.006117277878642968,3.742108864453461e-05,1,normal,0.0,False,False,10
score_clipped_dml_q0.99,0.4936870500360291,0.05352253838068489,0.38878480244872393,0.5985892976233342,-0.2182974483002257,0.45251292778585106,0.035615358377837726,0.016620500576324273,901.453328264988,1.2489627631830515,0.99,0.0022402046099755323,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.006312949963970915,3.985333724760038e-05,1,normal,0.0,False,False,10
score_clipped_dml_q0.995,0.4974898793520675,0.05352795926558297,0.39257700702559784,0.6024027516785372,-0.21997767236271668,0.45604208047136724,0.03890162915391279,0.018715618473437664,893.7380974860758,1.4112924348097557,0.995,0.0010392959048585275,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.00251012064793249,6.300705667177023e-06,1,normal,0.0,False,False,10
score_clipped_dml_q0.999,0.5015607152144527,0.05339890112015387,0.3969007922049355,0.6062206382239698,-0.22198239348895754,0.45908856896865335,0.04134080974384305,0.021191776994388605,886.5343080890673,1.7310240360326605,0.999,0.0001451134254031919,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.0015607152144526681,2.435831980624038e-06,1,normal,0.0,False,False,10
standard_dml,0.4184509111786599,0.055963115213546286,0.3087652208974436,0.5281366014598762,-0.21928953333497558,0.47529737370936814,0.048337986480341606,0.025027744963618002,832.1953908941905,,,,Standard orthogonal-score DML.,0.5,-0.0815490888213401,0.006650253887590817,1,normal,0.0,False,False,11
outcome_winsorized_dml,0.41032400482653325,0.055446566676479944,0.30165073107423385,0.5189972785788327,-0.21928953333497558,0.47091030265150774,0.0472969839180253,0.02418512607540963,837.1894395119557,,,,Standard orthogonal-score DML.,0.5,-0.08967599517346675,0.008041784110351632,1,normal,0.0,False,False,11
covariate_winsorized_dml,0.41879618390190665,0.0561449489848743,0.30875410597771435,0.5288382618260989,-0.2192463334017535,0.4767477589084999,0.0483358145991268,0.024972806780985218,831.4620554168612,,,,Standard orthogonal-score DML.,0.5,-0.08120381609809335,0.006594059748892965,1,normal,0.0,False,False,11
score_clipped_dml_q0.95,0.42907125031960097,0.056611222608114554,0.31811529288691676,0.5400272077522852,-0.19963517876766237,0.4377087584185145,0.02823724526137556,0.013177381121975267,906.3921905060517,0.9604509659787057,0.95,0.013796241178209991,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.07092874968039903,0.005030887531224705,1,normal,0.0,False,False,11
score_clipped_dml_q0.97,0.42666123416006085,0.05627304945014973,0.3163680839375259,0.5369543843825958,-0.20580540071753659,0.448541723127729,0.031217871213410884,0.014568339899591743,887.2746370457087,1.0765760715468427,0.97,0.00906959742549392,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.07333876583993915,0.005378574574925425,1,normal,0.0,False,False,11
score_clipped_dml_q0.99,0.4214195953073588,0.055863597584587844,0.31192895599472786,0.5309102346199898,-0.21446479812298858,0.464013427406081,0.03958658881527037,0.018473741447126178,857.3598301279668,1.388256614724932,0.99,0.0032245254564151615,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.07858040469264121,0.00617488000165927,1,normal,0.0,False,False,11
score_clipped_dml_q0.995,0.4167325726986678,0.05610571165807289,0.3067673985218559,0.5266977468754798,-0.21676061529400195,0.4710132019708056,0.04542782918366991,0.022056196852843154,842.2243034931257,1.667555781410741,0.995,0.0010777499554269665,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.08326742730133219,0.006933464449382641,1,normal,0.0,False,False,11
score_clipped_dml_q0.999,0.4175552857737921,0.05601215910338578,0.3077734712348286,0.5273371003127555,-0.2186882774316216,0.4744095763362994,0.04780473455704267,0.024484343172894617,834.3669325778243,2.0644904717623436,0.999,0.00019586277701460404,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.08244471422620792,0.00679713090384109,1,normal,0.0,False,False,11
standard_dml,0.5276628350610871,0.05361183830349719,0.4225855628412477,0.6327401072809266,-0.21396854935917434,0.4442794963801364,0.04369181309847485,0.022049892296327648,840.8926419557005,,,,Standard orthogonal-score DML.,0.5,0.027662835061087132,0.0007652324436169116,1,normal,0.0,False,False,12
outcome_winsorized_dml,0.521733750325316,0.0534857095000131,0.4169036860177185,0.6265638146329136,-0.21396854935917434,0.44323427123837356,0.04389642500890756,0.02217863687170898,838.8347751063104,,,,Standard orthogonal-score DML.,0.5,0.021733750325315992,0.000472355903203173,1,normal,0.0,False,False,12
covariate_winsorized_dml,0.5317993384996288,0.053614966554684076,0.42671593502012845,0.6368827419791291,-0.21420951661423526,0.4448057882903249,0.04334598216895918,0.021828807724771648,846.4749794699605,,,,Standard orthogonal-score DML.,0.5,0.03179933849962879,0.001011197929013974,1,normal,0.0,False,False,12
score_clipped_dml_q0.95,0.5324676307785206,0.0556004851329068,0.4234926823950685,0.6414425791619726,-0.19379180437420077,0.41731079279768296,0.028686000908953666,0.013386800424178377,894.371690496614,0.9240558145419173,0.95,0.010415309767141128,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.03246763077852055,0.001054147048370335,1,normal,0.0,False,False,12
score_clipped_dml_q0.97,0.5332971295857668,0.05483660317265202,0.425819362332854,0.6407748968386796,-0.20127509865471185,0.4274705721729842,0.03182430750878609,0.014851343504100176,875.7603763049736,1.0391240296693294,0.97,0.006022055922595686,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.033297129585766805,0.0011086988386513471,1,normal,0.0,False,False,12
score_clipped_dml_q0.99,0.5326345351559664,0.05391540164413909,0.4269622897214421,0.6383067805904906,-0.20963962400263844,0.4377557370481616,0.037724054295858504,0.017604558671400636,855.3962813607334,1.246646850196081,0.99,0.0020625464802022566,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.03263453515596637,0.001065012884846005,1,normal,0.0,False,False,12
score_clipped_dml_q0.995,0.5297843347219849,0.053931932676401305,0.4240796890595995,0.6354889803843704,-0.21154698267027428,0.441874000250015,0.04168175103761475,0.02002265226112612,846.4938195780538,1.4237532408435103,0.995,0.000697372534075212,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.02978433472198494,0.0008871065948312377,1,normal,0.0,False,False,12
score_clipped_dml_q0.999,0.5280878581514058,0.05373986599604727,0.42275965626514445,0.6334160600376672,-0.21329441355611914,0.44393735439512516,0.0434313179958396,0.021783198418837284,841.7269761739985,1.6399721860360685,0.999,9.065505079734686e-05,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.028087858151405798,0.0007889277755334931,1,normal,0.0,False,False,12
standard_dml,0.4499054696322585,0.05585311188385843,0.3404353819154099,0.5593755573491072,-0.21935997632818452,0.47451549124383224,0.0467069902663245,0.023533913600391983,840.5264107612987,,,,Standard orthogonal-score DML.,0.5,-0.050094530367741474,0.0025094619727645726,1,normal,0.0,False,False,13
outcome_winsorized_dml,0.44589922572878515,0.05547890189607002,0.337162576110657,0.5546358753469133,-0.21935997632818452,0.4713362872533187,0.04586551191682751,0.02280634823967856,842.7683640744343,,,,Standard orthogonal-score DML.,0.5,-0.054100774271214847,0.002926893776744942,1,normal,0.0,False,False,13
covariate_winsorized_dml,0.45207438317930543,0.055849193752202216,0.34261197485938966,0.5615367914992212,-0.21946065574006085,0.47469997626303767,0.046709683762847155,0.023618855266217414,842.9732858375161,,,,Standard orthogonal-score DML.,0.5,-0.04792561682069457,0.0022968647476440426,1,normal,0.0,False,False,13
score_clipped_dml_q0.95,0.4518108403668048,0.05591873992913846,0.3422121240448316,0.561409556688778,-0.19929302844419772,0.43161359207138167,0.02828063714215189,0.013197630666337555,925.9340128818193,0.9587025410124006,0.95,0.01609934046270971,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.0481891596331952,0.00232219510615357,1,normal,0.0,False,False,13
score_clipped_dml_q0.97,0.45424048864953037,0.056399035648438275,0.34370041001580076,0.56478056728326,-0.2065944946516411,0.4512695728490097,0.033420994419206894,0.015596464062296552,888.7773502217452,1.1605436145642236,0.97,0.007852441923537002,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.04575951135046963,0.0020939328790337587,1,normal,0.0,False,False,13
score_clipped_dml_q0.99,0.45227778774021776,0.05632061645109262,0.34189140790898215,0.5626641675714533,-0.2143561257990534,0.4675724654313075,0.04126123723077947,0.019255244041030427,855.8879082363593,1.4568310105913236,0.99,0.0020167678620360203,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.04772221225978224,0.00227740954296771,1,normal,0.0,False,False,13
score_clipped_dml_q0.995,0.4512999573221224,0.056200460063977976,0.341149079682144,0.5614508349621009,-0.21656163891252983,0.471375525704679,0.04442729500525095,0.021203498446587855,847.7140486596867,1.6095409080829588,0.995,0.0008460080523703529,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.048700042677877586,0.0023716941568270983,1,normal,0.0,False,False,13
score_clipped_dml_q0.999,0.44955981746474527,0.05598807338606493,0.33982521006427246,0.5592944248652181,-0.21863439441103544,0.4740887356638025,0.04642551369113459,0.023245134997196822,841.540555963139,1.871199098061318,0.999,0.00010469037284982259,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.05044018253525473,0.002544212014189816,1,normal,0.0,False,False,13
standard_dml,0.46880039752384595,0.054839640409934845,0.3613166773952463,0.5762841176524456,-0.21344562515503215,0.4533435965599231,0.04597116660387747,0.023141310884342476,846.9537554866259,,,,Standard orthogonal-score DML.,0.5,-0.031199602476154054,0.0009734151946700382,1,normal,0.0,False,False,14
outcome_winsorized_dml,0.4601296871062107,0.054460497821285134,0.3533890727963698,0.5668703014160517,-0.21344562515503215,0.45020933339804503,0.04546664369818056,0.02303756901489268,847.2210001537567,,,,Standard orthogonal-score DML.,0.5,-0.039870312893789284,0.00158964185024866,1,normal,0.0,False,False,14
covariate_winsorized_dml,0.46761836445009825,0.05507017122258308,0.3596828122313813,0.5755539166688152,-0.21310198925091894,0.45451640196490023,0.04646795568344455,0.023540730983427172,844.7755568802846,,,,Standard orthogonal-score DML.,0.5,-0.032381635549901755,0.0010485703208866612,1,normal,0.0,False,False,14
score_clipped_dml_q0.95,0.45793867406384575,0.05588192831413143,0.34841210718149906,0.5674652409461924,-0.19267189257014056,0.41699934880804446,0.027991000050930324,0.01306246669043415,921.8063380648496,0.9147095094997153,0.95,0.013679948042126454,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.04206132593615425,0.001769155139507402,1,normal,0.0,False,False,14
score_clipped_dml_q0.97,0.459472846830033,0.05506096792707691,0.3515553327390472,0.5673903609210188,-0.20154336214629254,0.42979164666118685,0.03187004268502808,0.014872686586346436,897.3418543905563,1.05908089879421,0.97,0.008136871005809176,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.04052715316996702,0.001642450144061968,1,normal,0.0,False,False,14
score_clipped_dml_q0.99,0.46648832513820787,0.055261954149677696,0.3581768852895358,0.5747997649868799,-0.20862628499465075,0.4465199756312562,0.04038220553212915,0.01884502924832693,862.7682801299582,1.3670599792738996,0.99,0.0019843766003775675,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.03351167486179213,0.0011230323520424704,1,normal,0.0,False,False,14
score_clipped_dml_q0.995,0.46801702599834455,0.05522604886566543,0.3597759592131912,0.5762580927834979,-0.21064183256999175,0.4505409047287192,0.04389522915786924,0.021057820251809533,853.7601861561373,1.5332690406680238,0.995,0.0007407987004998574,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.03198297400165545,0.0010229106259905685,1,normal,0.0,False,False,14
score_clipped_dml_q0.999,0.4680870527638724,0.054862645919399204,0.3605582426652766,0.5756158628624682,-0.2127844550300987,0.45212890825751434,0.04515232493933984,0.02229926651892723,850.0110169643085,1.7226636768499002,0.999,0.00029333138287476203,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.03191294723612759,0.0010184362012958634,1,normal,0.0,False,False,14
standard_dml,0.5842587128083487,0.055640435072253136,0.47520546398259333,0.6933119616341041,-0.21027715708082523,0.45313566286790236,0.04766223043689385,0.025049345953803384,823.5692105448283,,,,Standard orthogonal-score DML.,0.5,0.08425871280834873,0.007099530684119791,1,normal,0.0,False,False,15
outcome_winsorized_dml,0.5792002435941238,0.05517112102150751,0.47106683340526845,0.6873336537829792,-0.21027715708082523,0.44931356957906154,0.047587054713622,0.024798792535185014,826.0905963194002,,,,Standard orthogonal-score DML.,0.5,0.07920024359412381,0.006272678585368549,1,normal,0.0,False,False,15
