rep,dgp,learner,strategy,winsor_level,theta_hat,se,ci_lo,ci_hi,denom_E_Dres2
42,contamination,rf_rf,S4_honest_winsor,0.05,-0.08539179672052288,0.38986061031096836,-0.8495185929300209,0.6787349994889751,0.23511076800870773
42,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.5601475872399575,0.10435898073278299,0.3556039850037028,0.7646911894762122,0.23872223060848638
42,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.6167268240140927,0.1136532346065584,0.3939664841852383,0.8394871638429472,0.23874116694909947
42,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.5081262784260946,0.09126392412110058,0.32924898714873746,0.6870035697034518,0.23978434238268204
42,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.6470632283690134,0.11489313758795193,0.42187267869662765,0.8722537780413993,0.23983828833845927
42,student_t_df3,rf_rf,S1_data_winsor,0.01,0.542996054518031,0.0992445595407757,0.3484767178181106,0.7375153912179514,0.2391010004094248
42,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.6031993439385137,0.11002888290163665,0.38754273345130585,0.8188559544257216,0.2391010004094248
42,student_t_df3,rf_rf,S1_data_winsor,0.05,0.4896900714634362,0.08592080523343716,0.3212852932058994,0.658094849720973,0.23947099531192378
42,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.6396588895595031,0.11014356546650962,0.42377750124514424,0.855540277873862,0.23984401798874314
43,contamination,lasso_logit,S1_data_winsor,0.01,0.35274699133296206,0.19354967967043146,-0.02661038082108358,0.7321043634870077,0.24318244139872378
43,contamination,lasso_logit,S4_honest_winsor,0.01,0.14184803549108937,0.33893681997518665,-0.5224681316602765,0.8061642026424553,0.24325263139137523
43,contamination,lasso_logit,S1_data_winsor,0.05,0.44301264467809087,0.08701276287771081,0.2724676294377777,0.613557659918404,0.24257642676844415
43,contamination,lasso_logit,S4_honest_winsor,0.05,0.1781445757175104,0.34473050843854,-0.49752722082202794,0.8538163722570488,0.24251016586380103
43,contamination,rf_rf,S1_data_winsor,0.01,0.4402712401287892,0.19197826760722744,0.06399383561862343,0.8165486446389549,0.23605802088530736
43,contamination,rf_rf,S4_honest_winsor,0.01,0.2509954753668225,0.3298817385326972,-0.395572732157264,0.897563682890909,0.23605802088530736
43,contamination,rf_rf,S1_data_winsor,0.05,0.45242924115426963,0.08082800324476853,0.2940063547945233,0.610852127514016,0.23659833089794233
43,contamination,rf_rf,S4_honest_winsor,0.05,0.28464570796957206,0.3277984430463398,-0.357839240401254,0.927130656340398,0.23655332891592207
43,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.37686486889355864,0.10788102606775364,0.1654180578007615,0.5883116799863558,0.23522819437553283
43,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.34581845462924493,0.12224626901908107,0.10621576735184604,0.5854211419066438,0.23524536452072306
43,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.3753580879798632,0.09586236067470466,0.18746786105744206,0.5632483149022843,0.23430263400989682
43,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.3553280438139373,0.12134124156225518,0.11749921035191715,0.5931568772759575,0.234305967553657
43,student_t_df3,rf_rf,S1_data_winsor,0.01,0.5126964640659267,0.1020922948283823,0.31259556620229745,0.712797361929556,0.2295483091798854
43,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.4947457551453578,0.11769948561719343,0.2640547633356587,0.7254367469550569,0.2295483091798854
43,student_t_df3,rf_rf,S1_data_winsor,0.05,0.4722079885707577,0.08965824979112641,0.2964778189801499,0.6479381581613655,0.22962594508318535
43,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.5153095141978676,0.11776565702925451,0.2844888264205288,0.7461302019752065,0.22955301365859004
44,contamination,lasso_logit,S1_data_winsor,0.01,0.48395715491709584,0.21524573678337006,0.06207551082169055,0.9058387990125012,0.23144505302772206
44,contamination,lasso_logit,S4_honest_winsor,0.01,0.5829016941920425,0.2744478178231341,0.044983971258699684,1.1208194171253854,0.23137340450833258
44,contamination,lasso_logit,S1_data_winsor,0.05,0.4214953695202313,0.09016489454900559,0.24477217620418038,0.5982185628362823,0.23108133974174225
44,contamination,lasso_logit,S4_honest_winsor,0.05,0.574585239310773,0.26831153502395305,0.04869463066382507,1.1004758479577208,0.23096096308120354
44,contamination,rf_rf,S1_data_winsor,0.01,0.49251168373846205,0.21670651964758883,0.06776690522918793,0.9172564622477362,0.23194940009156334
44,contamination,rf_rf,S4_honest_winsor,0.01,0.5617397287975263,0.28890505252180215,-0.00451417414520594,1.1279936317402586,0.23194940009156334
44,contamination,rf_rf,S1_data_winsor,0.05,0.4244664838282746,0.08723205468603089,0.2534916566436541,0.5954413110128951,0.2318242622342309
44,contamination,rf_rf,S4_honest_winsor,0.05,0.5477370237977969,0.28700832347742883,-0.014799290217963668,1.1102733378135574,0.23189013645341966
44,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.3933600107786346,0.10101781264448871,0.19536509799543672,0.5913549235618325,0.24344111345900687
44,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.40464973799760323,0.10764568708426457,0.19366419131244467,0.6156352846827617,0.2434064371337563
44,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.36901609939495633,0.08867122764597979,0.19522049320883594,0.5428117055810767,0.24390382649822223
44,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.4223375142942242,0.10858524469555551,0.20951043469093542,0.635164593897513,0.2439133329062109
44,student_t_df3,rf_rf,S1_data_winsor,0.01,0.37887223118925645,0.09892438325007603,0.18498044001910743,0.5727640223594055,0.2371113617299037
44,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.4077939364114129,0.10804877613078441,0.1960183351950755,0.6195695376277504,0.2371113617299037
44,student_t_df3,rf_rf,S1_data_winsor,0.05,0.3485863847992302,0.08558186193127991,0.18084593541392158,0.5163268341845388,0.23676802232793784
44,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.4500617367417327,0.10812776034335037,0.238131326468766,0.6619921470146994,0.236671214596301
45,contamination,lasso_logit,S1_data_winsor,0.01,0.5041833694905931,0.3490946427792974,-0.1800421303568298,1.188408869338016,0.2481808914506971
45,contamination,lasso_logit,S4_honest_winsor,0.01,0.54801712622569,0.48976894551864625,-0.4119300069908567,1.5079642594422367,0.24834053688386243
45,contamination,lasso_logit,S1_data_winsor,0.05,0.37669746594539205,0.08214845143316213,0.2156865011363943,0.5377084307543898,0.24855517676083327
45,contamination,lasso_logit,S4_honest_winsor,0.05,0.5335235056063105,0.48704569020035887,-0.42108604718639286,1.4881330583990138,0.24864959998870828
45,contamination,rf_rf,S1_data_winsor,0.01,0.2864275416580833,0.32425982266669673,-0.34912171076864223,0.9219767940848089,0.24027339746754425
45,contamination,rf_rf,S4_honest_winsor,0.01,0.2772560749550608,0.4501462387551713,-0.6050305530050748,1.1595427029151966,0.24027339746754425
45,contamination,rf_rf,S1_data_winsor,0.05,0.3428793640602117,0.08148423492886614,0.18317026359963406,0.5025884645207893,0.24023101481060014
45,contamination,rf_rf,S4_honest_winsor,0.05,0.3577080119536972,0.45108359496407463,-0.5264158341758891,1.2418318580832834,0.2402722916282068
45,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.5158384403482509,0.10714541431882534,0.30583342828335325,0.7258434524131485,0.23732288720682226
45,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.5524737257057616,0.11686854589675406,0.3234113757481236,0.7815360756633996,0.23730590366654927
45,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.4908197016391857,0.09433294223910167,0.30592713485054646,0.675712268427825,0.237885048676768
45,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.5600978100383612,0.11756831453464224,0.32966391355046243,0.79053170652626,0.23790275932993404
45,student_t_df3,rf_rf,S1_data_winsor,0.01,0.6125168430156456,0.1043423578492807,0.4080058216310554,0.8170278644002358,0.23492366365936174
45,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.6673681062850582,0.11320669392876401,0.44548298618468074,0.8892532263854356,0.23492366365936174
45,student_t_df3,rf_rf,S1_data_winsor,0.05,0.5726392714315813,0.09044419193580723,0.39536865523739917,0.7499098876257635,0.2359123996209567
45,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.6841812648762374,0.11317173746565953,0.46236465944354477,0.9059978703089301,0.2359567898828664
46,contamination,lasso_logit,S1_data_winsor,0.01,0.5652057576058817,0.22849557299192044,0.11735443454171757,1.0130570806700456,0.23640171204804233
46,contamination,lasso_logit,S4_honest_winsor,0.01,0.6557836833909046,0.3797531341907903,-0.08853245962304435,1.4000998264048536,0.23636574376721653
46,contamination,lasso_logit,S1_data_winsor,0.05,0.5029227576158181,0.09229037112674739,0.3220336302073932,0.683811885024243,0.23619234193995917
46,contamination,lasso_logit,S4_honest_winsor,0.05,0.6423609918435395,0.36609457200764184,-0.07518436929143857,1.3599063529785176,0.23613254364903094
46,contamination,rf_rf,S1_data_winsor,0.01,0.6056883500517025,0.22893476111598682,0.15697621826436836,1.0544004818390367,0.23708937759903023
46,contamination,rf_rf,S4_honest_winsor,0.01,0.6570333377542179,0.3787560162845124,-0.08532845416342638,1.3993951296718623,0.23708937759903023
46,contamination,rf_rf,S1_data_winsor,0.05,0.5034406251893856,0.08539943974792992,0.33605772328344297,0.6708235270953282,0.237158324783693
46,contamination,rf_rf,S4_honest_winsor,0.05,0.6614845459592662,0.3734148123084178,-0.07040848616523265,1.393377578083765,0.2372532850081475
46,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.3206015813922548,0.11048074696134394,0.10405931734802068,0.537143845436489,0.23226333339854674
46,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.30887448342017376,0.11639982806475244,0.08073082041325899,0.5370181464270886,0.23228650657735272
46,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.31354390459433823,0.09351930769532814,0.1302460615114951,0.49684174767718137,0.23247820501684258
46,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.330661752412114,0.1166151097547141,0.10209613729287434,0.5592273675313536,0.23237032841250074
46,student_t_df3,rf_rf,S1_data_winsor,0.01,0.29466089539708856,0.10338672036035931,0.09202292349078431,0.4972988673033928,0.23315148437575256
46,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.27838376794238795,0.10929153901262854,0.064172351477636,0.4925951844071399,0.23315148437575256
46,student_t_df3,rf_rf,S1_data_winsor,0.05,0.27430794300072053,0.08669643309528825,0.10438293413395555,0.4442329518674855,0.2331318251641339
46,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.31777942355228145,0.10976498232403553,0.10264005819717181,0.5329187889073911,0.23330697821929777
47,contamination,lasso_logit,S1_data_winsor,0.01,0.5258936104194142,0.20815130063087678,0.11791706118289569,0.9338701596559327,0.24665076415346884
47,contamination,lasso_logit,S4_honest_winsor,0.01,0.6832604671024148,0.31744531510641366,0.06106764949384402,1.3054532847109857,0.24663957309085766
47,contamination,lasso_logit,S1_data_winsor,0.05,0.45984927730212166,0.08067207088610998,0.30173201836534613,0.6179665362388972,0.24623345073738817
47,contamination,lasso_logit,S4_honest_winsor,0.05,0.6389268807654468,0.3196533846258009,0.012406246898877038,1.2654475146320165,0.2462863213957472
47,contamination,rf_rf,S1_data_winsor,0.01,0.3493667663263837,0.2273778664217243,-0.09629385186019596,0.7950273845129634,0.24085596928605968
47,contamination,rf_rf,S4_honest_winsor,0.01,0.45971941520270376,0.3315033435621754,-0.19002713817916006,1.1094659685845676,0.24085596928605968
47,contamination,rf_rf,S1_data_winsor,0.05,0.40938716373119227,0.07860998624161021,0.25531159069763626,0.5634627367647482,0.2408600126748301
47,contamination,rf_rf,S4_honest_winsor,0.05,0.5048216986312958,0.3324895215776999,-0.146857763660996,1.1565011609235876,0.24112358312083687
47,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.44281631702954855,0.10729720774791056,0.23251378984364385,0.6531188442154532,0.24549758496034355
47,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.3737749278988301,0.13818374837535527,0.10293478108313375,0.6446150747145265,0.24543213822421445
47,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.41274183168403483,0.09187181989701106,0.23267306468589316,0.5928105986821766,0.24543344390540175
47,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.3745432776797196,0.1386151277194055,0.10285762734968484,0.6462289280097544,0.24538336314586207
47,student_t_df3,rf_rf,S1_data_winsor,0.01,0.4665149844028416,0.10495235748085478,0.26080836374036626,0.6722216050653169,0.2385216284949035
47,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.4073459604781176,0.12786951436820074,0.15672171231644416,0.657970208639791,0.2385216284949035
47,student_t_df3,rf_rf,S1_data_winsor,0.05,0.44067434928572286,0.08979794868513179,0.2646703698628645,0.6166783287085812,0.23851025263979703
47,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.42716369170537377,0.12889376363183325,0.17453191498698062,0.6797954684237669,0.2386548375548662
48,contamination,lasso_logit,S1_data_winsor,0.01,0.5214120087554645,0.31195366192417656,-0.09001716861592157,1.1328411861268504,0.22614000704802534
48,contamination,lasso_logit,S4_honest_winsor,0.01,0.829236734445312,0.4585000750567716,-0.0694234126659603,1.7278968815565843,0.22609916532246982
48,contamination,lasso_logit,S1_data_winsor,0.05,0.43062279502822914,0.09252744362977343,0.24926900551387324,0.6119765845425851,0.22522939658604213
48,contamination,lasso_logit,S4_honest_winsor,0.05,0.8131174849775644,0.45702217233314574,-0.0826459727954012,1.70888094275053,0.22515555240472318
48,contamination,rf_rf,S1_data_winsor,0.01,0.4500054948806437,0.30454408658993587,-0.1469009148356306,1.046911904596918,0.22962829136253274
48,contamination,rf_rf,S4_honest_winsor,0.01,0.7771233955665385,0.4330019116373039,-0.07156035124257709,1.6258071423756542,0.22962829136253274
48,contamination,rf_rf,S1_data_winsor,0.05,0.42688189018440603,0.08782901021881918,0.2547370301555204,0.5990267502132917,0.2299824115879366
48,contamination,rf_rf,S4_honest_winsor,0.05,0.8927958299837327,0.42853925930383224,0.05285888174822162,1.7327327782192439,0.23029874754080562
48,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.5549582980833832,0.10850246365275432,0.3422934693239847,0.7676231268427816,0.2353827677164521
48,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.5400687216940826,0.11830580918724276,0.3081893356870868,0.7719481077010784,0.235327203906551
48,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.5096789129474804,0.09821804770241908,0.31717153945073895,0.7021862864442218,0.23554088844362905
48,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.5368211813985597,0.11770374298517158,0.3061218451476234,0.767520517649496,0.23537298007281945
48,student_t_df3,rf_rf,S1_data_winsor,0.01,0.5187484638129826,0.10339200642658211,0.31610013121688163,0.7213967964090835,0.23371230691044315
48,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.523740368448292,0.11282090494194676,0.3026113947620763,0.7448693421345076,0.23371230691044315
48,student_t_df3,rf_rf,S1_data_winsor,0.05,0.4747797958250151,0.09396452825490224,0.2906093204454067,0.6589502712046236,0.23423692634017151
48,student_t_df3,rf_rf,S4_honest_winsor,0.05,0.5440877826408725,0.11346073038130068,0.3217047510935232,0.7664708141882219,0.2343269795038081
49,contamination,lasso_logit,S1_data_winsor,0.01,0.0044661504228885925,0.38647063208658533,-0.7530162884668187,0.7619485893125958,0.23985344641688677
49,contamination,lasso_logit,S4_honest_winsor,0.01,-0.27247472460837,0.5158774590329022,-1.2835945443128582,0.7386450950961181,0.23971944397406422
49,contamination,lasso_logit,S1_data_winsor,0.05,0.4679719855637697,0.0897776679339068,0.29200775641331234,0.643936214714227,0.2398537675107851
49,contamination,lasso_logit,S4_honest_winsor,0.05,-0.2631854499268045,0.5183755849442906,-1.279201596417614,0.752830696564005,0.23977856583413382
49,contamination,rf_rf,S1_data_winsor,0.01,-0.0057020988155011935,0.3532513806817376,-0.6980748049517069,0.6866706073207045,0.23819733800455004
49,contamination,rf_rf,S4_honest_winsor,0.01,-0.2512116534868156,0.46809367898819626,-1.1686752643036802,0.666251957330049,0.23819733800455004
49,contamination,rf_rf,S1_data_winsor,0.05,0.4670560040325761,0.08317164895997885,0.3040395720710175,0.6300724359941346,0.23773929807061
49,contamination,rf_rf,S4_honest_winsor,0.05,-0.16299596029169794,0.47027257103755393,-1.0847301995253036,0.7587382789419077,0.23781715050943322
49,student_t_df3,lasso_logit,S1_data_winsor,0.01,0.520765864483965,0.10375457698065135,0.31740689360188834,0.7241248353660417,0.22938055943980676
49,student_t_df3,lasso_logit,S4_honest_winsor,0.01,0.5292612558039387,0.10902710428527895,0.3155681314047919,0.7429543802030855,0.2293281134564194
49,student_t_df3,lasso_logit,S1_data_winsor,0.05,0.49508415041242637,0.09452264368774091,0.30981976878445416,0.6803485320403986,0.22918590530647606
49,student_t_df3,lasso_logit,S4_honest_winsor,0.05,0.5495339102718164,0.10942167433501998,0.33506742857517724,0.7640003919684556,0.2293170315796189
49,student_t_df3,rf_rf,S1_data_winsor,0.01,0.5309771467544248,0.10060170400851948,0.3337978068977266,0.728156486611123,0.23223589883748155
49,student_t_df3,rf_rf,S4_honest_winsor,0.01,0.5451540918348984,0.10679945881299546,0.33582715256142726,0.7544810311083695,0.23223589883748155
49,student_t_df3,rf_rf,S1_data_winsor,0.05,0.4853288164558705,0.09030796566526532,0.3083252037519505,0.6623324291597905,0.2327760352076062
